SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,DESCRIZIONECOMUNE,CAP,INDIRIZZO,DESCRIZIONEFARMACIA,LATITUDINE,LONGITUDINE,PARTITAIVA
PA,PALERMO,PALERMO,90139,"Via Emerico Amari, 121",VETRO GIUSEPPE,38.12508965,13.35757542,127920825
PA,PALERMO,SCIARA,90020,"Piazza Castelreale, 1",Ruffino Giovanni,37.9143735,13.7622167,227720828
PA,PALERMO,PALERMO,90141,"Via XX Settembre, 54/c",FIORE ANTONINO,38.07988537,13.51007562,124950825
PA,PALERMO,CONTESSA ENTELLINA,90030,"Via Reres, 10",MUSACCHIA GASPARE,37.7272079,13.1854419,164710824
PA,PALERMO,PALERMO,90138,"Piazza Principe di Camporeale, 44",MANCINO D.SSA MONICA,38.1198682,13.34119932,5670650828
PA,PALERMO,PALERMO,90141,"Via Giovan Battista Cuccia, 12",CACACE PAOLA,38.13022074,13.33094987,5209180826
PA,PALERMO,PALERMO,90133,Via Mariano D'Amelio 42/b,BOSCO ROSARIO,38.14472855,13.35277475,83860825
PA,PALERMO,CAMPOFELICE DI ROCCELLA,90010,"Via Umberto, 6",MORREALE ANTONINO,37.9930084,13.88607412,136040821
PA,PALERMO,PARTINICO,90047,"Via La Fata, 53",GASSISI GIOVANNA,38.02529476,13.06366578,0
PA,PALERMO,CASTELBUONO,90013,"Via Umberto I, 30",SOTTILE VINCENZO,37.93218799,14.09570716,0
PA,PALERMO,PALERMO,90128,"Via Monte Grappa, 114",CORTEGIANI D.SSA MARINA,38.13022074,13.33094987,5707630827
PA,PALERMO,PALERMO,90145,"Via Serradifalco, 191",DI MINO SERGIO,38.12042838,13.34083373,119680825
PA,PALERMO,ROCCAPALUMBA,90020,"Via Umberto I, 39",EREDI CARIMI ANTONINA,37.8054617,13.6387996,223340829
PA,PALERMO,VILLAFRATI,90030,"Via Sammarco, 56",ANTICA FARMACIA CALTABELLOTTA SAS DI PITARRESI GIUSEPPA,37.92737123,13.4930004,6259550827
PA,PALERMO,PALERMO,90133,"Via Cavour, 96",Antica Farmacia Cavour,38.08617602,13.53755206,6211640823
PA,PALERMO,PALERMO,90141,"Via Terrasanta, 20/22",SACRO CUORE SNC,38.12757734,13.34626093,143490829
PA,PALERMO,CEFALU',90015,"Via G. Vazzana, 6",Vacanti Domenico,38.00010842,14.02433022,124480823
PA,PALERMO,SAN CIPIRELLO,90040,"Via Roma, 247",PIAZZA VITO MARTINO,37.94003444,13.18207642,164770828
PA,PALERMO,PALERMO,90129,"Corso Calatafimi, 415",Polizzi Rosalia,38.10305774,13.33033886,237630827
PA,PALERMO,LERCARA FRIDDI,90025,"Piazza Duomo, 12",FRATELLI DI CARLO SNC,37.74432348,13.61306729,0
PA,PALERMO,PALERMO,90142,"Via Papa Sergio I, 24/D",TORTORICI MARGHERITA,38.15228341,13.37065618,237640826
PA,PALERMO,MISILMERI,90036,"Via Iv Aprile, 173",Taravella Cruciano,38.01763855,13.43801085,160240826
PA,PALERMO,PALERMO,90141,"Piazza Sant`Oliva, 36/B",TAMBURELLO ROSARIA,38.1235139,13.35467057,0
PA,PALERMO,PALERMO,90145,"Via Cataldo Parisio, 59",EREDI CUCCIA GASPARE,38.1253738,13.3358082,6484330821
PA,PALERMO,PALERMO,90139,"Via Archimede, 182",Menni Giovanni,38.08017221,13.28856818,140810821
PA,PALERMO,CASTELLANA SICULA,90020,"Via Giuseppe Mazzini, 205",RESTIVO FRANCESCO,37.73085763,13.98862418,204910822
PA,PALERMO,PETRALIA SOPRANA,90026,"Strada Statale 120, Km 65,600",La Cara Giuseppe,37.78365003,14.12517061,288370828
PA,PALERMO,PALERMO,90142,"Via Don Orione, 28",CERASOLA DEI DR.I CERASOLA M.L. E DONES V. SNC,38.14194149,13.36216336,185030822
PA,PALERMO,PALERMO,90151,"Piazza Mondello, 53",RIZZO D.SSA MARIA CELESTE,38.20746716,13.32690145,5376510821
PA,PALERMO,PALERMO,90129,"Via Palmerino, 18/h",Guccione Matteo,38.09679876,13.33080971,190100826
PA,PALERMO,BLUFI,90020,"Corso Italia, 117",POLIZZOTTO ANTHONY,37.73107958,14.12228491,435730825
PA,PALERMO,VENTIMIGLIA DI SICILIA,90020,"Via Ugo La Malfa, 1/A",CIMO' PIETRO,37.96098416,13.5419741,185040821
PA,PALERMO,SAN GIUSEPPE JATO,90048,"Via Umberto I, 181",Mannino Maria,37.9706989,13.1836247,204930820
PA,PALERMO,PALERMO,90134,"Piazza Bologni, 25",QUATTROCCHI MARIA,38.11472719,13.36022633,0
PA,PALERMO,PALERMO,90134,"Corso Tukory, 190",Genovese Diego,38.10801535,13.35639875,190060822
PA,PALERMO,TERMINI IMERESE,90018,"Piazza Umberto I, 23",Panzeca Emanuela,37.9865328,13.6950116,5962050828
PA,PALERMO,MISILMERI,90036,"Corso Vittorio Emanuele, 116",BORSELLINO A. & ROMEO F. SNC,38.01763855,13.43801085,324920826
PA,PALERMO,PALERMO,90146,"Via Filippo di Giovanni, 55",DI GIORGIO GIUSEPPA,38.1601705,13.3297147,227600822
PA,PALERMO,PALERMO,90134,"Corso Tukory, 82",SIRCHIA GAETANO,38.10801535,13.35639875,487520827
PA,PALERMO,PALERMO,90142,"Via Montepellegrino, 63",MICALE MARIA,38.13809935,13.36316155,451660823
PA,PALERMO,CAMPOFIORITO,90030,"Via Antonio Gramsci, 17",EREDI TRIPOLINO BENEDETTO,37.76438347,13.26668524,0
PA,PALERMO,BISACQUINO,90032,"Corso Triona, 21",MASSERIA CONCETTA,37.73003989,13.21680196,488290826
PA,PALERMO,PETRALIA SOPRANA,90026,"Via Generale Medici, 42",LI PUMA SALVATORE,37.797383,14.1076018,552300824
PA,PALERMO,PALERMO,90129,"Via Vito Cesare Piazza, 19",Barone Mario,38.13022074,13.33094987,536610827
PA,PALERMO,CORLEONE,90034,Via Don Giovanni Colletto,MONGIOVI' ANNA,37.79949612,13.31669517,518560826
PA,PALERMO,CASTELDACCIA,90014,"Via Roma, 45",EREDI PARISI GIUSEPPE,38.0900026,13.53930469,486810823
PA,PALERMO,POLIZZI GENEROSA,90028,"Via Giuseppe Garibaldi, 69",CANNATA VINCENZO,37.8128064,13.9978712,546330820
PA,PALERMO,PALERMO,90135,"Via F. Paruta, 12 E",Eredi Dr. Saitta Francesco,38.13022074,13.33094987,564220820
PA,PALERMO,CINISI,90045,"Via Umberto, 13",VENUTI GIUSEPPE,38.155185,13.108652,608680823
PA,PALERMO,VILLABATE,90039,"Corso Vittorio Emanuele, 516",D'Anna Fabio,38.07779412,13.4426706,643030828
PA,PALERMO,PALERMO,90145,"Via Bartolomeo Berrettaro, 22/24",Farmacia Cali' Maria Gabriella,38.11842052,13.35968901,617560826
PA,PALERMO,SAN MAURO CASTELVERDE,90010,"Via Mauro Leonarda, 1",CANNIZZARO MAURO,37.9144608,14.189241,681060828
PA,PALERMO,PALERMO,90145,"Via Pacinotti, 8",PANTO' ALFREDO,38.13022074,13.33094987,680790821
PA,PALERMO,POLIZZI GENEROSA,90028,"Piazza Umberto I, 4",CASSISI SALVATORE,37.8131405,13.9993285,682160825
PA,PALERMO,BALESTRATE,90041,"Piazza Rettore Evola, 63",D'ARRIGO ANTONINA,38.0496201,13.0074185,501250823
PA,PALERMO,ALIMINUSA,90020,"Via Farmacia, 6",TRIPI CARMELA,37.8647387,13.7816883,697870822
PA,PALERMO,PALERMO,90121,"Via Sacco e Vanzetti, 30",VINCIGUERRA FRANCESCO,38.09680379,13.40878464,6162380825
PA,PALERMO,TERRASINI,90049,"Via Padre Giuseppe Cataldo, 38",LOMBARDO CORRADO,38.11782225,13.08344794,5912630828
PA,PALERMO,CAMPOREALE,90043,"Via Minghetti, 67",DI MATTEO BERNARDO,37.89396299,13.08441601,714640828
PA,PALERMO,PALERMO,90143,"Piazza dei Leoni, 83",DEI LEONI SAS DEL DR. SALVATORE TERRANOVA & C.,38.13022074,13.33094987,739220820
PA,PALERMO,PALERMO,90127,"Via Francesco Paolo Perez, 68",TROSSARELLI SAS,38.10891089,13.36461324,5441370821
PA,PALERMO,PALERMO,90138,"Corso Camillo Finocchiaro Aprile, 137",CHIAVETTA GIUSEPPE,38.13022074,13.33094987,769990821
PA,PALERMO,SCILLATO,90020,"Via Alcide De Gasperi, 14",EREDI ROMANO ANGELA,37.86431077,13.9206929,0
PA,PALERMO,PALERMO,90145,"Via Angelo Poliziano, 70",AMARI MIRANDA,38.13022074,13.33094987,2426640823
PA,PALERMO,GODRANO,90030,"Via Celano, 40",LIBERTO ANTONIO,37.8563402,13.41462333,0
PA,PALERMO,PALERMO,90121,"Via Messina Marine, 795",Di Figlia Laura,38.09617774,13.42503112,5256660829
PA,PALERMO,MONREALE,90046,"Corso P. Novelli, 71",Pedone Giuseppa & C. Snc,38.0810713,13.2894297,5530090827
PA,PALERMO,MONTELEPRE,90040,"Via F. Purpura, 41",LO CASCIO FRANCESCA,38.08509325,13.18805282,0
PA,PALERMO,PALERMO,90151,"Viale Regina Elena, 73",MERCADANTE VALERIA,38.19692251,13.33624591,2429000827
PA,PALERMO,CASTELDACCIA,90014,"Via Allo', 7",PECORARO GIUSEPPE,38.00898912,13.53957018,2452180827
PA,PALERMO,PALERMO,90133,"Via Aloi, 3c",Tripi Del Dr. Francesco Miraglia,38.08016691,13.35410226,205040827
PA,PALERMO,PALERMO,90135,"Via Termini Imerese, 2",RANDAZZO ROSALBA,38.13022074,13.33094987,2464390828
PA,PALERMO,PALERMO,90134,"Via Porta Guccia, 9",CARONNA FABIO,38.13022074,13.33094987,2504860822
PA,PALERMO,PALERMO,90135,"Via Tindari, 46-48",ALIOTO PIERO SNC,38.13022074,13.33094987,2497910824
PA,PALERMO,PALERMO,90129,"Viale Maria SS. Mediatrice, 134",MARROCCO GABRIELLA,38.13022074,13.33094987,2508460827
PA,PALERMO,PALERMO,90146,"Viale della Resurrezione, 5",GRECO GIOVANNA,38.16825776,13.32283958,87220828
PA,PALERMO,CASTRONUOVO DI SICILIA,90030,"Corso Umberto I, 59",RAIA ANGELO,37.69750756,13.59858663,0
PA,PALERMO,BAUCINA,90020,"Corso Umberto, 73",Di Marco Pietro,37.9254289,13.5377102,2542500828
PA,PALERMO,PALERMO,90135,"Via Eugenio l'Emiro, 34/36",VERGA GIANFRANCO,38.11439222,13.33873962,2554310827
PA,PALERMO,PALERMO,90134,"Corso Vittorio Emanuele, 488",DELLA CATTEDRALE DR. TRAPANI FULVIO,38.1196806,13.3713143,6150230826
PA,PALERMO,PALERMO,90133,"Via Alloro, 137",CRIMAUDO GIANLUCA,37.78400915,14.04337571,5845820827
PA,PALERMO,CERDA,90010,"Via Strang, 4",La Marca Vincenza,37.89396817,13.82317541,2555900824
PA,PALERMO,PALERMO,90139,"Via Principe di Scordia, 116",INGLIMA ANTONINO & C. SNC,38.1245553,13.3609533,2581470826
PA,PALERMO,PALERMO,90146,"Via Mater Dolorosa, 24",CUPANI FRANCA,38.17427943,13.33192924,2601360825
PA,PALERMO,PALERMO,90143,"Via Marchese di Roccaforte, 108",CALI' DONATELLA,38.1439673,13.34606405,0
PA,PALERMO,CIMINNA,90023,"Corso Umberto I, 215",GRIMALDI ANTONIO,37.8764424,13.55681123,2625880824
PA,PALERMO,PALERMO,90144,"Viale Campania, 29/f",COTTONE CECILIA,38.14453513,13.33896918,2666720822
PA,PALERMO,TERMINI IMERESE,90018,"Via L. Einaudi, 19",MODICA SNC DEI DR.I GIUSEPPE E ANNA MARIA MODICA,37.95990094,13.7408497,5533820824
PA,PALERMO,PALERMO,90123,"Corso Dei Mille, 179",Provenzani Carlo,38.10773708,13.37188681,164810822
PA,PALERMO,BELMONTE MEZZAGNO,90031,"Corso Aldo Moro, 2",SCIASCIA PASQUALE,38.0456554,13.3946429,3159110828
PA,PALERMO,CAMPOFELICE DI FITALIA,90030,"Corso Vittorio Emanuele, 108",Militello Francesca,37.81193895,13.50178997,3164260824
PA,PALERMO,PALERMO,90142,"Via Montalbo, 124",MINORE ALDO & C. SNC,38.1384222,13.3645496,0
PA,PALERMO,USTICA,90010,"Piazza Umberto I, 30",ZATTONI MARIA ENRICHETTA,38.70522682,13.17536436,3252660828
PA,PALERMO,POLLINA,90010,"Via Liberta`, 156",Di Pietro Maria,38.0197753,14.164229,3318190828
PA,PALERMO,PALERMO,90135,"Viale Leonardo da Vinci, 319",VENTIMIGLIA BERNARDA,38.13037247,13.33637271,0
PA,PALERMO,PALERMO,90138,"Corso Camillo Finocchiaro Aprile, 16",TORINA LUIGIA,38.13022074,13.33094987,0
PA,PALERMO,PALERMO,90133,"Piazza Tosti, 23",EREDI CIVILETTI VINCENZA,38.12791319,13.34140008,3314160825
PA,PALERMO,CEFALA' DIANA,90030,"Piazza Umberto I, 20",La Marca Gianfranco,37.91305984,13.46519603,3352680825
PA,PALERMO,BAGHERIA,90011,Via Dietro La Certosa,GIAMBALVO GIACINTO,38.07407261,13.50750808,190080820
PA,PALERMO,GIARDINELLO,90040,"Via Mazzini, 2",SCIRE' SCAPPUZZO ANGELA,38.0713743,13.18465477,3260050822
PA,PALERMO,PALERMO,90133,"Via Maqueda, 293",D'ANNA FRANCESCA,38.11842052,13.35968901,6087040827
PA,PALERMO,PARTINICO,90047,"Via Oldani, 7",FARMACIA GRASSO SNC DELLE DOTTORESSE MARICLA E SABRINA GRASSO,38.0466977,13.1183541,6422360823
PA,PALERMO,PALERMO,90133,"Via Giuseppe Garibaldi, 10",GALANTE GIUSEPPE,38.13174786,13.18351594,3444950822
PA,PALERMO,TORRETTA,90040,"Via Guglielmo Marconi, 51",Raccuglia Giuseppe,38.14202624,13.2398964,2510520824
PA,PALERMO,BORGETTO,90042,"Corso Roma, 99",Farmacia Del Corso Di Scrozzo Amalia,38.0470372,13.1420902,6554860822
PA,PALERMO,PALERMO,90123,"Via Ponte Di Mare, 77",Sant'Erasmo,38.11175745,13.37836688,5632540828
PA,PALERMO,PALERMO,90144,"Via Sardegna, 29",GERARDI ANTONINO,38.1453209,13.3328944,0
PA,PALERMO,SANTA FLAVIA,90017,"Corso Filangeri, 136",Ciancio Silva,38.08362729,13.52969535,3625280825
PA,PALERMO,PALERMO,90124,"Via Oreto, 322/A",MURATORE PIETRO,38.13022074,13.33094987,3696160823
PA,PALERMO,BISACQUINO,90032,Via Xxiv Maggio,Giaccone Benedetto,37.73003989,13.21680196,2850950821
PA,PALERMO,PALERMO,90128,"Via Gustavo Roccella, 49",Farmacia Roccella Snc Di Anna Maria Marascia E C.,38.0968251,13.34902266,6590840820
PA,PALERMO,PALERMO,90138,"Via Volturno, 83",Lauricella Giuseppina,38.11973734,13.35481844,3772800821
PA,PALERMO,PALERMO,90138,"Via Vito La Mantia, 101",Roxas Giovanbattista,38.13022074,13.33094987,3785300827
PA,PALERMO,TERMINI IMERESE,90018,"Via Marconi, 6",GIUFFRE' MARIA ROSA,37.95990094,13.7408497,0
PA,PALERMO,PALERMO,90138,"Piazza San Francesco Di Paola, 49",CACACE FERDINANDO,38.12152877,13.35285038,5659020829
PA,PALERMO,VALLEDOLMO,90029,"Via Cadorna, 144",PANEPINTO FRANCESCO & C. SNC,37.76115648,13.82554285,3830850826
PA,PALERMO,BAGHERIA,90100,"Corso Umberto I, 90","CACCIATORE A.TTA E MONGIOVI G.PPA ""F.CIA DEI PILASTRI"" SNC",38.07619955,13.49707364,5437470825
PA,PALERMO,PALERMO,90127,"Via Ernesto Tricomi, 12",MAYMONE S.A.S. DELLA DOTT.SSA MARGHERITA MENDOLA E C.,38.13022074,13.33094987,6346740829
PA,PALERMO,ALIMENA,90020,"Via Catania, 19",Blesi Margherita,37.67641798,14.12206423,3877550826
PA,PALERMO,PALERMO,90139,"Via Principe di  Scordia, 45/a",AMODEO FRANCESCO,38.13022074,13.33094987,3888430828
PA,PALERMO,CINISI,90045,"Via Regina Margherita, 13",VIOLA LOREDANA,38.15600628,13.11768691,3905220822
PA,PALERMO,CASTELBUONO,90013,"Via Vittorio Emanuele, 89",MITRA MARIO,37.93218799,14.09570716,3930150820
PA,PALERMO,MONTELEPRE,90040,"Corso Di Bella, 20",Cordone Giovanni,38.08509325,13.18805282,3935630826
PA,PALERMO,PALERMO,90100,"Via Aquino Borgo Molara, 34/e",MOLARA DELLA DR.SAS PIZZITOLA R.M. & C. SNC,38.13022074,13.33094987,5244210828
PA,PALERMO,PALERMO,90141,"Via Dante, 80",MAIMONE GIUSEPPINA,38.12285979,13.34701925,3915280824
PA,PALERMO,LERCARA FRIDDI,90025,"Piazza Umberto I, 33",CALI' GIOVANNI,37.74432348,13.61306729,0
PA,PALERMO,PALERMO,90147,"Via Emilio Salgari, 1",CUCCIA ANTONINO,38.13022074,13.33094987,3948890821
PA,PALERMO,PALERMO,90146,"Via Via Cruillas, 3/C",Cipolla Roberto,38.14401724,13.31823079,6671340823
PA,PALERMO,PALERMO,90124,"Via Oreto, 439",SCIMECA ENRICA MARIA,38.09502994,13.37495876,3961820820
PA,PALERMO,GANGI,90024,"Via Umberto I, 29",GALLINA ANTONIO,37.75283778,14.22510568,3975130828
PA,PALERMO,PALERMO,90133,"Via Roma, 207",Di Naro Sante,38.1313676,13.18377036,3970770826
PA,PALERMO,PARTINICO,90047,"Corso dei Mille, 125",RICUPATI ROSA MARIA,38.0467966,13.1195441,5962300827
PA,PALERMO,PALERMO,90139,"Via Isidoro La Lumia, 2",Ciancio Sonia,38.1260768,13.3580636,4018830820
PA,PALERMO,BOMPIETRO,90020,"Via Poste, 16",Riccobene Rosaria,37.70251464,14.1204042,4010010827
PA,PALERMO,PALERMO,90146,"Viale Strasburgo, 275",SORCE PIETRO,38.16373565,13.3196278,4024720825
PA,PALERMO,MONREALE,90046,"Via Provinciale, 316",PASTORELLO MARGHERITA,37.92511241,13.178106,4033870827
PA,PALERMO,PALERMO,90145,"Via Luigi Vanvitelli, 122",CERASOLA GIUSEPPE,38.13022074,13.33094987,4067490823
PA,PALERMO,PALERMO,90144,"Piazza Giovanni Paolo II, 32",RE GIUSEPPE E C. SAS,38.15126953,13.33834566,4057780829
PA,PALERMO,CASTELLANA SICULA,90020,"Viale Risorgimento, 60 e/f",BORGESE SERGIO,37.73085763,13.98862418,3925820825
PA,PALERMO,PALAZZO ADRIANO,90030,"Via Francesco Crispi, 42",PALERMO CALOGERO,37.65375616,13.3781308,4103370823
PA,PALERMO,PALERMO,90133,"Piazza Visita Poveri, 3",LA MANTIA G. & L. SNC,38.13022074,13.33094987,3847240821
PA,PALERMO,PALERMO,90124,"Via Dell'Orsa Minore, 102",Fatta Clementina,38.0934746,13.37212676,319170825
PA,PALERMO,PALERMO,90142,"Via BRUNETTO LATINI, 14",FARMACIA SPARTI DOTT. FABIO,38.12306419,13.35005502,6909290824
PA,PALERMO,MONREALE,90046,"Via Garibaldi, 3",ACCETTA LAURA E SALVATORE SNC,37.92511241,13.178106,4104060829
PA,PALERMO,PALERMO,90142,"Via Niccolo` Garzilli, 58",ORLANDO,38.12371584,13.35381968,4129300820
PA,PALERMO,COLLESANO,90016,"Via Roma, 51",BATTAGLIA,37.9201336,13.9375969,5798110820
PA,PALERMO,PALERMO,90145,"Via Pietro Scaglione, 10",AGNELLO MIRELLA,38.1394831,13.3135396,5368200829
PA,PALERMO,PALERMO,90100,"Via Castellana, 154",Vita Margherita & C. Snc,38.12570372,13.30181672,4141350829
PA,PALERMO,PALERMO,90133,"Via Roma, 333",SIMONETTI DOMENICO,38.1313676,13.18377036,4114263082
PA,PALERMO,PALERMO,90143,"Via M. Toselli, 83",Indelicato Ilario,38.13698,13.3520197,4150450825
PA,PALERMO,PALERMO,90123,"Viale dei Picciotti, 3/A",DI MINO ALDO,38.10421979,13.3839221,0
PA,PALERMO,PALERMO,90143,"Via Autonomia Siciliana, 31",LUMIA SNC,38.14166587,13.35360814,4150330829
PA,PALERMO,SANTA FLAVIA,90010,"Via Chiesa, 79",Di Salvo Giovanna & C. Snc,38.06201305,13.51789217,4149150825
PA,PALERMO,PALERMO,90134,"Via Nino Martoglio, 4",CASCIO FERRO BARBARA,38.11050189,13.36189343,0
PA,PALERMO,CEFALU',90015,"Via Roma, 13",Battaglia Dott. Anna,38.00010842,14.02433022,4206690820
PA,PALERMO,MARINEO,90035,"Via Giovanni Falcone E Paolo Borsellino, 82",Martorana Maria Francesca,37.94696877,13.41767325,4134210824
PA,PALERMO,PALERMO,90145,Via  Lancia di Brolo 151/f,LO BIANCO GIUSEPPE,38.13022074,13.33094987,4213320825
PA,PALERMO,PALERMO,90134,"Piazza Porta Montalto, 6",SALUS - SFERLAZZO MARCO,38.10873175,13.35603091,4180030829
PA,PALERMO,PALERMO,90142,"Via Isaac Rabin, 1",DELLA FIERA,38.14570713,13.35721106,4206750822
PA,PALERMO,PALERMO,90135,"Via Ettore Arculeo, 20/22",PENNINO LICIA,38.11718592,13.33363554,4221560826
PA,PALERMO,SCLAFANI BAGNI,90020,"Via S. Biagio, 4",MORREALE RAIMONDO MAURIZIO,37.78210771,13.82000711,5535840820
PA,PALERMO,BORGETTO,90042,"Corso Roma, 49",Amato Angela,38.04223752,13.15642078,4213370820
PA,PALERMO,PALERMO,90138,"Via D`ossuna, 177",Triolo Livia & C. Snc,38.11550471,13.35040495,4234370825
PA,PALERMO,MONREALE,90040,"Via Vittorio Emanuele, 4",Ditta Dario,37.92511241,13.178106,4253060828
PA,PALERMO,PALERMO,90126,"Via Villagrazia, 575",MANDALA' FRANCESCA,38.09124689,13.35578818,4302960820
PA,PALERMO,CACCAMO,90012,"Via Inveges, 4",ARENA E ONORATO SNC,37.89013315,13.66495039,4246480828
PA,PALERMO,CHIUSA SCLAFANI,90033,"Via Roma, 2",Di Giorgio Di Arcuri Marisa & A. Snc,37.67120728,13.29398245,4042040826
PA,PALERMO,PALERMO,90146,"Via Ausonia, 101",FARMACIA MANTIONE DR. MASSIMO,38.13022074,13.33094987,4268980820
PA,PALERMO,PALERMO,90144,"Via Empedocle Restivo, 23",MUSUMECI RENATO,38.14682415,13.33436654,4323450827
PA,PALERMO,PALERMO,90147,"Piazza Tommaso Natale, 195",GIUFFRE' CHIARA,38.1895211,13.28679784,5437160822
PA,PALERMO,CARINI,90044,"Via San Pietro, 6",AIELLO FRANCESCO,38.1310393,13.1811796,0
PA,PALERMO,PALERMO,90143,"Piazza V. Veneto, 11",Figuccia Clara,38.13022074,13.33094987,4323710824
PA,PALERMO,PALERMO,90146,"Via Alcide De Gasperi, 221",Tiberio V. & M.t. Snc,38.15075362,13.33697715,4025090822
PA,PALERMO,PALERMO,90138,"Via Imera, 1/b",Cucchiara Carlo Alberto,38.11528576,13.34951932,2809940840
PA,PALERMO,LASCARI,90010,"Piazza Gaetano Abbate, snc",LALOMIA E FUSTANEO SNC,38.000053,13.941459,4217990821
PA,PALERMO,ISOLA DELLE FEMMINE,90040,"Via Roma, 189",DI MINO MARIA ANTONIETTA SAS,38.19059324,13.24895046,0
PA,PALERMO,PALERMO,90146,"Via Gino Zappa, 144",Tulone Libero E C. Snc,38.17832093,13.31231513,4344640828
PA,PALERMO,PALERMO,90124,"Via Azolino Hazon, 5",DELEO RAIMONDO E C. SNC,38.13022074,13.33094987,4344630829
PA,PALERMO,PALERMO,90144,"Viale Delle Alpi, 85/a",Viola Valeria,38.07680789,13.43784568,4332320821
PA,PALERMO,ALTOFONTE,90030,"Piazza Falcone e Borsellino, 15",CORSARO MARIA GELTRUDE,38.03338035,13.31945695,4350170827
PA,PALERMO,PALERMO,90135,"Viale Piazza Armerina, 23",LA RIZZA GIOVANNI & C. SNC,38.12998,13.2980631,4063640827
PA,PALERMO,PARTINICO,90047,"Corso dei Mille, 115",CAMPOLINO BIAGIO,38.02529476,13.06366578,4351580826
PA,PALERMO,PALERMO,90139,"Largo Edoardo Alfano, 3",Timoneri Luigi Snc,38.1282808,13.3585952,4050400821
PA,PALERMO,BAGHERIA,90011,"Corso Butera, 603",TIMONERI G.B. E A.M. SNC,38.08454883,13.50601688,4353500822
PA,PALERMO,PARTINICO,90047,"Via Principe Umberto I, 251",MINORE FRANCESCO,38.02529476,13.06366578,0
PA,PALERMO,CARINI,90044,"Piazza Duomo, 19",Guzzetta Maria Gabriella,38.13143354,13.18135028,5268140828
PA,PALERMO,PALERMO,90123,"Via Padre Giuseppe Puglisi, 82",Cavour Del Dott. Michele Orlando Sas,38.1024945,13.3885995,5909040825
PA,PALERMO,POLLINA,90010,"Piazza S.Pietro, 6",MISERENDINO SANTI,37.99251384,14.12614519,4394610820
PA,PALERMO,PALERMO,90145,"Via Galileo Galilei, 123",Sanfilippo Snc,38.13176369,13.33419643,4373220823
PA,PALERMO,CORLEONE,90034,"Via San Martino, 98",Rizzo Daniela,37.79949612,13.31669517,4382230821
PA,PALERMO,VILLABATE,90039,"Viale Europa, 151/c",Europa Snc Dei Dr.i Liotta Alessandra E Scardina Pietro Massimiliano,38.07668761,13.44215646,6505670825
PA,PALERMO,PALERMO,90124,"Via Emiro Giafar, 100",GIAFAR DI FISCO P.M. E TERRANOVA S. SNC,38.0927785,13.38679062,5221630824
PA,PALERMO,PALERMO,90135,"Viale della Regione Siciliana, 2322",BONSIGNORE DR. TOBIA,38.13022074,13.33094987,5716980825
PA,PALERMO,PALERMO,90133,"Via Via Maqueda, 189",FARMACIA FERRARA SNC,38.11842052,13.35968901,4280600828
PA,PALERMO,PALERMO,90148,"Via del Manderino, 3",DEL CASTILLO GABRIELE,38.1981962,13.277831,0
PA,PALERMO,PALERMO,90147,"Via Tommaso Natale, 2/G",DUCA DANIELE,38.18020399,13.29541447,4524770825
PA,PALERMO,CARINI,90040,"Via nazionale, 133/b",GIUNTA SARA,38.12956244,13.16340388,5579030825
PA,PALERMO,PALERMO,90129,"Via Villani, 16-18",AJELLO ELEONORA SNC,38.1156879,13.3612671,4447940828
PA,PALERMO,TRABIA,90010,"Via Umberto, 147",COSTAGLIOLA GIORGIA,37.98842301,13.61226055,4507990820
PA,PALERMO,GERACI SICULO,90010,"Via Ss. Salvatore, 19",Franco Maria Giuseppina,37.85228879,14.17253559,4519230827
PA,PALERMO,MONTEMAGGIORE BELSITO,90020,"Corso Re Galantuomo, 124",DAMIANI GIUSEPPE,37.83030382,13.76005377,4521200826
PA,PALERMO,PALERMO,90141,"Via Dante, 15/a",Tedesco Pietro,38.12285979,13.34701925,4565250828
PA,PALERMO,CACCAMO,90012,"Piazza San Domenico, 2",MORECI DOMENICO,37.9331377,13.6659353,4521210825
PA,PALERMO,PALERMO,90146,"Viale Strasburgo, 306",Zasa Snc,38.16373565,13.3196278,4566630820
PA,PALERMO,PRIZZI,90038,"Via Commenda, 2",GIORDANO GIOACCHINO,37.73545936,13.45242184,0
PA,PALERMO,PALERMO,90142,"Via Monte Pellegrino, 127",ANTICA FARMACIA MONTEPELLEGRINO DI BILARDO MARIO SAS,38.13022074,13.33094987,4581270826
PA,PALERMO,BAGHERIA,90011,"Corso Butera, 521",DI FEDE ANTONINA,38.08454883,13.50601688,751460825
PA,PALERMO,FICARAZZI,90010,"Corso Umberto, 681",MORSICATO ROSA MARINELLA,38.09050485,13.46450945,4653046539
PA,PALERMO,PALERMO,90133,"Via Cavour, 79",Valerio Caterina,38.08617602,13.53755206,4689370825
PA,PALERMO,PALERMO,90133,"Corso dei Mille, 41",CANNATA SNC DEI DR.I GIOVANNI E FRANCESCO CANNATA,38.13022074,13.33094987,4688910829
PA,PALERMO,PALERMO,90135,"Via Leonardo da Vinci, 338",VIRGA ANNA MARIA,38.13037247,13.33637271,4689420828
PA,PALERMO,CALTAVUTURO,90022,"Via Manzoni, 74",Fatta Della Dr.ssa Luisa Cirrito,37.822085,13.890256,4728880826
PA,PALERMO,PALERMO,90129,"Corso Calatafimi, 71",Orecchio Maria Teresa,38.10305774,13.33033886,4717880829
