,LATITUDINE,LONGITUDINE,CAP,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
141,38.0939871,13.3456163,90125,PA,Palermo,Cinisi,VIA VENUTI 302,CENTRO FISIOKINESITERAPICO SAS DEL DOTT MALTESE,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
142,38.2000056,13.2786113,90148,PA,Palermo,Palermo,VIA RUGGERO MARTURANO 26,CENTRO FISIOTERAPICO DI BENEDETTO CUCCIO SRL ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
143,38.0868071,13.3447485,90125,PA,Palermo,Carini,VIA NAZIONALE 397,CENTRO FISIOTERAPICO MUSARRA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
144,38.1543404,13.3289066,90146,PA,Palermo,Palermo,VIA INGEGNEROS 58,CENTRO LING DI RIEDUCAZIONE NEUROMOTORIA E DI FISIOTERAPIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
145,38.1249253,13.3483667,90141,PA,Palermo,Misilmeri,VIA V. GUASTELLA 14,CENTRO MEDICO DI FISIOKINESI TERAPIA E SPORT (BODY CLUB) DI GILIA GIULIO SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
146,38.1241615,13.3354668,90145,PA,Palermo,Partinico,VIA PASCAL 11,CENTRO MEDICO DI ORTOPEDIA E FISIOKINESITERAPIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
147,38.108037,13.3553094,90127,PA,Palermo,Termini Imerese,CORSO UMBERTO E MARGHERITA 13/15,CENTRO MEDICO DIAGNOSTICO TERAPEUTICO SRL,Radiologia,Sede Operativa
148,37.9943434,13.2841697,90037,PA,Palermo,Monreale,VIA P. NOVELLI 18,CENTRO MEDICO IPPOCRATE SNC DI MICELI ELISABETTA & C,Odontoiatria,Sede Operativa
149,38.0671314,13.0375545,90040,PA,Palermo,Palermo,VIA DE SPUCHES 22,CENTRO MEDICO MANTIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
150,38.0504365,13.0038559,90041,PA,Palermo,Termini Imerese,VIA DEL PROGRESSO 2 ,CENTRO MEDICO NEFROLOGICO SRL,Dialisi,Sede Operativa
151,38.1256474,13.351834,90141,PA,Palermo,Lercara Friddi,VIA C.A. DALLA CHIESA SNC - C.DA S.ANNA,CENTRO MEDICO NEFROLOGICO SRL,Dialisi,Sede Operativa
152,38.0427963,13.1193411,90047,PA,Palermo,Palermo,VIA DAMMUSO 151,CENTRO MEDICO ODONTOIATRICO DOTT LENZITTI FEDERICO & C SAS,Odontoiatria,Sede Operativa
153,38.1062779,13.3395201,90129,PA,Palermo,Monreale,VIA XVI MARZO 1,CENTRO MEDICO ODONTOIATRICO ORLANDO DI ORLANDO SEBASTIANO E C SAS,Odontoiatria,Sede Operativa
154,38.1170293,13.3456051,90138,PA,Palermo,Marineo,VIA DELLA SPIGA 15/17,CENTRO MEDICO SOCRATES SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
155,38.0530645,13.5298287,90014,PA,Palermo,Palermo,LARGO CEFALU' 8,CENTRO MINERVA ANALISI CLINICHE SRL,Medicina di laboratorio,Sede Operativa
156,37.9053862,13.4849187,90030,PA,Palermo,Palermo,PIAZZA PRINCIPE DI CAMPOREALE 26/D,CENTRO OCULISTICO LA MANTIA DOTT LA MANTIA & C SAS ,Oculistica,Sede Operativa
157,37.921313,13.5663143,90020,PA,Palermo,Palermo,VIA SCIUTI 102/F,CENTRO OCULISTICO DOMUS SRL,Oculistica e chirurgia ambulatoriale,Sede Operativa
158,38.1082376,13.3612589,90127,PA,Palermo,Bagheria,VIA CICERONE 28,CENTRO OCULISTICO EUCLIDE SAS DI MONTALTO FRANCESCO PAOLO E C,Oculistica e chirurgia ambulatoriale,Sede Operativa
159,38.1253584,13.3356628,90145,PA,Palermo,Termini Imerese,VIA L. STURZO 8,CENTRO OCULISTICO LO BIANCO SAS DI GIOVANNI LO BIANCO,Oculistica e chirurgia ambulatoriale,Sede Operativa
160,38.1314425,13.319691,90145,PA,Palermo,Palermo,VIA DUCA DELLA VERDURA 4,CENTRO OCULISTICO MOAVERO DI MARCELLO MOAVERO & C SAS,Oculistica,Sede Operativa
161,38.1281491,13.3516338,90141,PA,Palermo,Palermo,VIA CATALDO PARISIO 95,CENTRO ODONTOIATRICO BISCONTI DI LEONARDO DELLA DOTT.SSA FEDERICA DI LEONARDO SAS,Odontoiatria,Sede Operativa
162,38.1281491,13.3516338,90141,PA,Palermo,Partinico,VIA BENEVENTO 10,CENTRO ODONTOIATRICO DEL DOTT GAGLIO FRANCESCO & C SAS,Odontoiatria,Sede Operativa
163,38.1344534,13.3460706,90143,PA,Palermo,Partinico,VIA PASCAL 3,CENTRO ODONTOIATRICO DEL DOTT GIACOMO RAPPA & C SAS,Odontoiatria,Sede Operativa
164,38.0484136,13.0055283,90041,PA,Palermo,Palermo,VIA P. SCAGLIONE 87,CENTRO ODONTOIATRICO DEL DOTT GIROLAMO TURANO CAMPELLO SAS,Odontoiatria,Sede Operativa
165,37.8193156,13.2946125,90034,PA,Palermo,Palermo,V.LE DELLE ALPI 16,CENTRO ODONTOIATRICO DEL DOTT MAURIZIO FULVIO PURPURA & C SAS,Odontoiatria,Sede Operativa
166,37.7910868,14.1120907,90026,PA,Palermo,Montelepre,VIA F. RICCOBONO 40,CENTRO ODONTOIATRICO DEL DOTT RAPPA GIACOMO E C SAS,Odontoiatria,Sede Operativa
167,38.1352563,13.3451629,90143,PA,Palermo,Palermo,CORSO CALATAFIMI 631,CENTRO ODONTOIATRICO DEL DOTT VINCENZO TAMBURELLO & C SNC,Odontoiatria,Sede Operativa
168,38.1401332,13.3277434,90146,PA,Palermo,Palermo,P.ZZA CASTELNUOVO 26/A,CENTRO ODONTOIATRICO DEL DR ROMANO VITO SAS,Odontoiatria,Sede Operativa
169,38.13246,13.3501331,90141,PA,Palermo,Villabate,VIA GIULIO CESARE 44,CENTRO ODONTOIATRICO DELLA DOTTSSA MARIA MADDALENA LUCIDO SNC,Odontoiatria,Sede Operativa
170,38.1221612,13.3542638,90141,PA,Palermo,Palermo,VIA TASCA LANZA 26,CENTRO ODONTOIATRICO DELLA DSSA GRAZIA CONCETTA STIMOLO SAS,Odontoiatria,Sede Operativa
171,38.1760688,13.2416038,90040,PA,Palermo,Palermo,VIA RESUTTANA 352,CENTRO ODONTOIATRICO DI ANSELMO SALVATORE SAS,Odontoiatria,Sede Operativa
172,38.1172024,13.346473,90138,PA,Palermo,Monreale,VIA VENERO 120,CENTRO ODONTOIATRICO DI FAZIO SAS DEL DOTT DI FAZIO FILIPPO & C,Odontoiatria,Sede Operativa
173,38.1314624,13.1823064,90044,PA,Palermo,Palermo,VIA GORIZIA 22,CENTRO ODONTOIATRICO DI FOLLARI SAS DI UMBERTO FOLLARI,Odontoiatria,Sede Operativa
174,38.0371177,13.4589979,90036,PA,Palermo,Piana degli Albanesi,VIA MATTEOTTI 40,CENTRO ODONTOIATRICO DI GRECO SAS EL DR GIACOMO BRUNO GRECO & C,Odontoiatria,Sede Operativa
175,37.9815981,13.685566,90018,PA,Palermo,Palermo,VIA VENTURA 1,CENTRO ODONTOIATRICO DI LEO SAS DI GIUSEPPE DI LEO,Odontoiatria,Sede Operativa
176,38.1518456,13.3356114,90167,PA,Palermo,Ciminna,P.ZZA MATTARELLA 13,CENTRO ODONTOIATRICO DOTT BRANCATO SALVATORE SNC,Odontoiatria,Sede Operativa
177,38.1031479,13.3668598,90124,PA,Palermo,Palermo,VIA LA MARMORA 75,CENTRO ODONTOIATRICO DOTT NICOLO' MALTESE E C SNC,Odontoiatria,Sede Operativa
178,37.7037525,13.2591235,90032,PA,Palermo,Palermo,C.SO CAMILLO FINOCCHIARO APRILE 124,CENTRO ODONTOIATRICO DOTT S LA TORRE SNC,Odontoiatria,Sede Operativa
179,37.6954635,14.11249765150913,90020,PA,Palermo,Palermo,VIA GIUSEPPE ALESSI 44 ,CENTRO ODONTOIATRICO GRIFFO SAS DELLA DOTTSSA MARCELLA GRIFFO & C,Odontoiatria,Sede Operativa
180,37.972886,13.1863285,90048,PA,Palermo,Torretta,VIA A. DE GASPERI 41,CENTRO ODONTOIATRICO JUST SMILE SAS DEL DOTT TINERVIA GIUSEPPE,Odontoiatria,Sede Operativa
181,38.1214741,13.3552022,90139,PA,Palermo,Palermo,VIA ALEARDO ALEARDI 18,CENTRO ODONTOIATRICO POLIVALENTE SNC DI MICELI BENEDETTO,Odontoiatria,Sede Operativa
182,38.146355,13.3355653,90144,PA,Palermo,Palermo,VIA PAOLO ORSI 3,CENTRO ODONTOIATRICO SACCONE SAS DELLA DRSSA SACCONE ROBERTA & C,Odontoiatria,Sede Operativa
183,38.0968679,13.4254716,90122,PA,Palermo,Palermo,VIA GENERALE DALLA CHIESA 15,CENTRO ODONTOIATRICO SAS DI SCORSONE DANIELE & C,Odontoiatria,Sede Operativa
184,38.0837956,13.3577254,90125,PA,Palermo,Palermo,VIA G. PREZZOLINI 45 (GIA VIA NUOVA 71),CENTRO ODONTOIATRICO SCAFFIDI DELLA DOTTORESSA SCAFFIDI ABBATE LOREDANA SAS,Odontoiatria,Sede Operativa
185,38.0840107,13.503869,90011,PA,Palermo,Palermo,VIA GEN D.CHINNICI 34,CENTRO ODONTOIATRICO SICILIANO COS DI DE CASTRO LUCIA & C SNC ,Odontoiatria,Sede Operativa
186,38.0861664,13.5237868,90017,PA,Palermo,Palermo,VIA MARCHE 16 ,CENTRO ODONTOIATRICO SICILIANO SRL,Odontoiatria,Sede Operativa
187,38.0755204,13.4481711,90039,PA,Palermo,Palermo,VIA ORETO 305,CENTRO ODONTOIATRICO SPATAFORA SAS DI SPATAFORA M TERESA,Odontoiatria,Sede Operativa
188,37.9642444,13.4573788,90030,PA,Palermo,Palermo,VIA SPERONE 6 ,CENTRO ODONTOIATRICO TERESI SAS DI TERESI G,Odontoiatria,Sede Operativa
189,38.1460787,13.3499448,90143,PA,Palermo,Partinico,VIA COSMA E DAMIANO 11,CENTRO ORTOPEDICO FISIOTERAPICO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
190,37.9058344,13.8138858,90010,PA,Palermo,Palermo,VIA A. PACINOTTI 34,CENTRO PROCREAZIONI ASSISTITE DEMETRA ,Procreazione Medicalmente Assistita,Sede Operativa
191,37.918545,13.9375252,90013,PA,Palermo,Palermo,VIA P.PE DI VILLAFRANCA 50/B,CENTRO PSICOFISICO E DI FKT SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
192,38.1268287,13.3489411,90141,PA,Palermo,Misilmeri,VIA MACHIAVELLI 41,CENTRO RADIOLOGICO DEL DOTT ANTONINO POLIZZI SRL,Radiologia,Sede Operativa
193,38.1347478,13.3418019,90144,PA,Palermo,Partinico,VIA V.EMANUELE 18,CENTRO RADIOLOGICO DEL DOTT LEONARDO SANZONE & C SAS,Radiologia,Sede Operativa
194,38.1428042,13.3336854,90144,PA,Palermo,Corleone,VIA SANTA LUCIA 35,CENTRO SERVIZI SANITARI ITALIANI DI SIRAGUSA N GIUSEPPE SRL,Dialisi,Sede Operativa
195,37.9635601,13.4573547,90030,PA,Palermo,,VIA VITALIANO BRANCATI SN,CENTRO SICILIANO DI NEFROLOGIA E DIALISI SRL,Dialisi,Sede Operativa
196,38.1144917,13.3387792,90132,PA,Palermo,Palermo,VIA AUSONIA 39,CEOPAR ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
197,38.1523242,13.3335848,90167,PA,Palermo,Corleone,VIA DON G. COLLETTO 17,CFC CENTRO FISIOTERAPICO DEL CORLEONESE SRL,Poliambulatorio,Sede Operativa
198,38.1347478,13.3418019,90144,PA,Palermo,Palermo,VIA PARISI 40,CHECK UP SRL,Medicina di laboratorio,Sede Operativa
199,38.1188694,13.3276974,90135,PA,Palermo,Carini,corso Italia 110,CLERALAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
200,38.1099253,13.3791441,90123,PA,Palermo,Partinico,VIA ZANGARA 1,CLINICA DENTALE DEL DR ERASMO ENIA & C SAS,Odontoiatria,Sede Operativa
201,38.1347478,13.3418019,90144,PA,Palermo,Palermo,VIA DE GASPERI 81,CLINICAL COURSE SRL AMBULATORIO DI NEUROLOGIA,Neurologia,Sede Operativa
202,38.1101784,13.3663237,90140,PA,Palermo,Villabate,VIA PASCOLI 1,CLINICAL COURSE SRL LABORATORIO ANALISI CLINICHE MICROBIOLOGICHE,Medicina di laboratorio,Sede Operativa
203,37.9862213,13.6994964,90018,PA,Palermo,Palermo,VIA F. BARACCA 39,COMUNITA' EDUCATIVA DI BAIDA GESTITO DALL' ENTE CONFRATERNITA S MARIA DEL SOCCORSO ALLA BANDIERA ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
204,46.3144754,11.0480288,38093,PA,Palermo,Partinico,VIA E. FERMI 24,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
205,37.7888909,14.1062376,90026,PA,Palermo,Partinico,via Matteotti 4 angolo via Ragona 55,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
206,38.1042553,13.3241522,90132,PA,Palermo,Partinico,via Venezia 9-11,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
207,38.1022207,13.35364,90128,PA,Palermo,Montelepre,via Castrenze di Bella 72,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
208,38.1025493,13.3886181,90121,PA,Palermo,Borgetto,via P. Nenni 37-37/A,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
209,38.0443009,13.1188574,90047,PA,Palermo,Partinico,via E. Fermi 24,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
210,38.1229885,13.3569024,90139,PA,Palermo,San Cipirello,VIA ROMA N 238,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
211,38.1408683,13.3556346,90142,PA,Palermo,Palermo,via Messina Marine 315,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
212,38.1223044,13.3447344,90141,PA,Palermo,Palermo,via Ugdulena 21,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
213,38.0796932,13.5150685,90011,PA,Palermo,Palermo,VIA UGDULENA N. 21,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
214,38.0857909,13.5151256,90011,PA,Palermo,Palermo,"Via G. La Farina, n. 13/c",CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
215,38.0739445,13.4446963,90039,PA,Palermo,Palermo,via Verdinois 14/16,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
216,37.8211004,13.8900636,90022,PA,Palermo,Palermo,via D. Costantino 2,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
217,37.8472974,13.7620307,90020,PA,Palermo,Palermo,via Dammuso 17,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
218,38.1724094,13.2399703,90040,PA,Palermo,Palermo,via Villagrazia 105,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
219,38.118134,13.3484234,90138,PA,Palermo,Palermo,via La Farina 13/C,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
220,38.0747121,13.5093861,90011,PA,Palermo,Palermo,"Viale Strasburgo, 347/349",CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
221,38.1444484,13.3394432,90144,PA,Palermo,Palermo,via Smiriglio 26,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
222,38.0835566,13.5063183,90011,PA,Palermo,Partinico,via P.pe Umberto 150,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
223,38.0789373,13.5102457,90011,PA,Palermo,Palermo,via Papa Sergio 1ř n. 44/N,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
224,38.1359427,13.3621611,90142,PA,Palermo,Palermo,via Lancia di Brolo 92/92A,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
225,37.7972742,14.2019264,90024,PA,Palermo,Palermo,via L. Einaudi 2/10,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
226,37.9890941,13.6978609,90018,PA,Palermo,Palermo,corso Tukory 200,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
227,38.0781124,13.2843021,90046,PA,Palermo,Palermo,via A.Narbone 83,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
228,37.7485053,13.6002911,90025,PA,Palermo,Palermo,via R. Marturano 42,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
229,37.9815981,13.685566,90018,PA,Palermo,Marineo,via Bivona 27,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
230,37.9325452,13.6679844,90012,PA,Palermo,Piana degli Albanesi,via Matteotti 40,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
231,38.19722,13.3121492,90151,PA,Palermo,Trappeto,via Caltanissetta 49-51,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
232,37.9152706,13.7618213,90020,PA,Palermo,Carini,via A. Curreri 15/17/19,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
233,37.8118638,13.9993935,90028,PA,Palermo,Balestrate,via Verdi 1,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
234,38.1488479,13.0869021,90049,PA,Palermo,Palermo,via Enrico Parisi 40,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
235,37.972886,13.1863285,90048,PA,Palermo,Partinico,via Genova 77,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
236,38.1401377,13.312315,90145,PA,Palermo,Palermo,via Ragusa Moleti 3,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
237,38.1967456,13.2491241,90040,PA,Palermo,Palermo,via Paolo Amato 10,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
238,38.125017,13.3536652,90139,PA,Palermo,Partinico,via Genova n. 34/a ,CONSORZIO TRISCELE SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
239,38.1198344,13.3246737,90135,PA,Palermo,Casteldaccia,VIA ROMA 76,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
240,37.9025493,13.4303583,90030,PA,Palermo,Palermo,via S.M.D. Di Majo 13 ,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
241,38.0940072,13.3809474,90124,PA,Palermo,Villafrati,via Berlinguer 33,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
242,38.0581643,13.3163625,90030,PA,Palermo,Ventimiglia di Sicilia,via Garibaldi 82,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
243,38.0581643,13.3163625,90030,PA,Palermo,Mezzojuso,via A. Reres 49,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
244,38.1202481,13.3431928,90138,PA,Palermo,Ciminna,piazza P.Mattarella 13,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
245,38.0341331,13.4519722,90036,PA,Palermo,Palermo,via I. Carini 16,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
246,38.0854294,13.5075377,90011,PA,Palermo,Palermo,via C. Pisacane 8,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
247,38.0854294,13.5075377,90011,PA,Palermo,Palermo,via Maggiore Perni 17,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
248,37.9064333,13.4854914,90030,PA,Palermo,Palermo,via Cataldo Parisio 114/116,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
249,38.169207,13.3111264,90146,PA,Palermo,Palermo,VIA SUOR MARIA DOLORES DI MAJO N. 13,CONSUD SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
250,38.1955612,13.280207,90148,PA,Palermo,Palermo,VIA AGRIGENTO 41,CRINO LE VI CLIN SRL UNISOCIO,Endocrinologia,Sede Operativa
251,38.169207,13.3111264,90146,PA,Palermo,Palermo,VIA AGRIGENTO 41,CRINOLEVILAB SRL,Medicina nucleare,Sede Operativa
252,38.1518283,13.3309906,90167,PA,Palermo,Borgetto,ROMITELLO - CARRUBELLA SOPRA LE ROCCHE,CRISTO PANTOCRATORE,Comunit Terapeutica Assistita,Sede Operativa
253,37.7010508,13.2631058,90032,PA,Palermo,Trabia,C/DA SALINA SN,CTA NUOVA GENERAZIONE COOPERATIVA SOCIALE A RL,Comunit Terapeutica Assistita,Sede Operativa
254,38.1223044,13.3447344,90141,PA,Palermo,Palermo,VIA VILLA SPERLINGA 3,CUTIS SAS DI ALFREDO CARUSO,Dermatologia,Sede Operativa
255,38.0774264,13.447093,90039,PA,Palermo,Palermo,VIA PADRE G.PUGLISI 30,DENTAL CARE DI GARGANO SRLS,Odontoiatria,Sede Operativa
256,38.1278874,13.2872909,90136,PA,Palermo,Balestrate,VIA ROMA 40,DENTAL WORLD DI PALAZZOLO EUGENIO & C SAS,Odontoiatria,Sede Operativa
257,37.8227356,13.2950736,90034,PA,Palermo,Corleone,VIA PIERSANTI MATTARELLA 7,DENTIST SURGERY SAS DI ODDO MARIO,Odontoiatria,Sede Operativa
258,38.0208863,14.1600995,90010,PA,Palermo,Palermo,P.ZZA G.BELLISSIMA 25-29,DIAGNOSTICA BIOMEDICA SRL,Medicina di laboratorio,Sede Operativa
259,38.0806974,13.3066471,90131,PA,Palermo,Petralia Soprana,VIA VENTICINQUE APRILE 95,DIAVERUM ITALIA SRL ,Dialisi,Sede Operativa
260,37.6788466,13.2703506,90033,PA,Palermo,Bagheria,VIA DANTE 77 CON INGRESSO DA VIA SCARLATTI N.,DIBA SRL,Dialisi,Sede Operativa
261,38.0845172,13.4250904,90122,PA,Palermo,Palermo,P.ZZA GEN. TURBA 76,DOTT MATTEO CARUSO,Odontoiatria,Sede Operativa
262,38.125133,13.3553195,90139,PA,Palermo,Palermo,VIA F. FERRI N. 10,DOTT SERGIO MILAZZO SAS DI MILAZZO SERGIO ,Odontoiatria,Sede Operativa
263,38.1485081,13.3419027,90167,PA,Palermo,Palermo,VIA VANN'ANTO' 18 ,DOTT CAJOZZO GIUSEPPINA LABORATORIO ANALISI CLINICHE SAS,Medicina di laboratorio,Sede Operativa
264,38.1188694,13.3276974,90135,PA,Palermo,Palermo,VIA CRUILLAS 2A,DOTT CANESTRO GIUSEPPE,Odontoiatria,Sede Operativa
265,38.1045379,13.3341653,90129,PA,Palermo,Palermo,VIA MARCHESE UGO 56,DOTT DI GIOVANNI FABRIZIO,Ostetricia e ginecologia,Sede Operativa
266,37.9729035,13.1863558,90048,PA,Palermo,Palermo,VIA VELASQUEZ 38,DOTT FEDERICO INGRIA,Otorinolaringoiatria,Sede Operativa
267,38.1587293,13.1738256,90044,PA,Palermo,Borgetto,VIA LIBERTA' 3/A,DOTT FRANCESCO DAVI',Odontoiatria,Sede Operativa
268,38.1026997,13.3281167,90129,PA,Palermo,Capaci,VIA FRATELLI CAIROLI 3/7/9,DOTT GELUARDI GIULIO - STUDIO ORTOPEDICO FISIOTERAPICO SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
269,38.1099253,13.3791441,90123,PA,Palermo,Palermo,VIA VILLA CAPUTO 4,DOTT LI MULI MARCELLO ,Odontoiatria,Sede Operativa
270,38.1517461,13.3311248,90167,PA,Palermo,Carini,VIA SANSONE 21,DOTT PIETRO CONIGLIARO,Oculistica,Sede Operativa
271,38.1278445,13.3493502,90141,PA,Palermo,Capaci,VIA A. SORDI 12,DOTTSSA ANTONINA SALERNO & C SAS,Medicina di laboratorio,Sede Operativa
272,38.1247686,13.3547562,90139,PA,Palermo,Palermo,VIA G. SERPOTTA 67/B,DOTTSSA REALE M TERESA,Medicina di laboratorio,Sede Operativa
273,38.1517461,13.3311248,90167,PA,Palermo,Belmonte Mezzagno,via Quasimodo 14,DUOLAB SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
274,38.1339236,13.3314564,90145,PA,Palermo,Misilmeri,via Papa Leone II 78/80,DUOLAB SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
275,38.0942691,13.4029651,90121,PA,Palermo,Misilmeri,VIA PAPA LEONE II N. 78/80,DUOLAB SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
276,37.79329,14.0369151,90020,PA,Palermo,Palermo,VIA DOTTO 12,EMODIALISI PALERMO SRL,Dialisi,Sede Operativa
277,38.104431,13.3682749,90124,PA,Palermo,Trabia,VIA SCIALABBA 8/10,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
278,38.1978311,13.2479322,90040,PA,Palermo,Palermo,VIA LEONARDO DA VINCI 58,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
279,46.3144754,11.0480288,38093,PA,Palermo,Palermo,VIA SACRA FAMIGLIA 24,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
280,38.0786006,13.4402923,90039,PA,Palermo,Palermo,VIA BERGAMO 66,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
281,38.1304919,13.3032677,90136,PA,Palermo,Palermo,"Via San Raffaele Arcangelo 9,9/A e 9/B",EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
282,38.0442083,13.1212313,90047,PA,Palermo,Bisacquino,via Fiorenza 5/7/9,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
283,38.1022207,13.35364,90128,PA,Palermo,Palermo,via G. Zappa 142,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
284,37.9319815,13.6717657,90012,PA,Palermo,Alimena,piazza Regina Margherita 20,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
