CAP,Latitudine,Longitudine,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
90047,38.0506277,13.1213679,PA,Palermo,Partinico,VIA PASCAL 11,CENTRO MEDICO DI ORTOPEDIA E FISIOKINESITERAPIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
90018,37.9815182,13.7014674,PA,Palermo,Termini Imerese,CORSO UMBERTO E MARGHERITA 13/15,CENTRO MEDICO DIAGNOSTICO TERAPEUTICO SRL,Radiologia,Sede Operativa
0,0.0,0.0,PA,Palermo,Monreale,VIA P. NOVELLI 18,CENTRO MEDICO IPPOCRATE SNC DI MICELI ELISABETTA & C,Odontoiatria,Sede Operativa
90011,38.0773655,13.5169364,PA,Palermo,Palermo,VIA DE SPUCHES 22,CENTRO MEDICO MANTIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
90018,37.9800921,13.7024115,PA,Palermo,Termini Imerese,VIA DEL PROGRESSO 2 ,CENTRO MEDICO NEFROLOGICO SRL,Dialisi,Sede Operativa
0,0.0,0.0,PA,Palermo,Lercara Friddi,VIA C.A. DALLA CHIESA SNC - CONTRADA S.ANNA,CENTRO MEDICO NEFROLOGICO SRL,Dialisi,Sede Operativa
90148,38.2000056,13.2786113,PA,Palermo,Palermo,VIA DAMMUSO 151,CENTRO MEDICO ODONTOIATRICO DOTT LENZITTI FEDERICO & C SAS,Odontoiatria,Sede Operativa
90046,38.0770272,13.2833741,PA,Palermo,Monreale,VIA XVI MARZO 1,CENTRO MEDICO ODONTOIATRICO ORLANDO DI ORLANDO SEBASTIANO E C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Marineo,VIA DELLA SPIGA 15/17,CENTRO MEDICO SOCRATES SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
90136,38.1275985,13.2939484,PA,Palermo,Palermo,LARGO CEFALU' 8,CENTRO MINERVA ANALISI CLINICHE SRL,Medicina di laboratorio,Sede Operativa
90138,38.1197161,13.3413235,PA,Palermo,Palermo,PIAZZA PRINCIPE DI CAMPOREALE 26/D,CENTRO OCULISTICO LA MANTIA DOTT LA MANTIA & C SAS ,Oculistica,Sede Operativa
90144,38.1347478,13.3418019,PA,Palermo,Palermo,VIA SCIUTI 102/F,CENTRO OCULISTICO DOMUS SRL,Oculistica e chirurgia ambulatoriale,Sede Operativa
90011,38.0866098,13.5145184,PA,Palermo,Bagheria,VIA CICERONE 28,CENTRO OCULISTICO EUCLIDE SAS DI MONTALTO FRANCESCO PAOLO E C,Oculistica e chirurgia ambulatoriale,Sede Operativa
0,0.0,0.0,PA,Palermo,Termini Imerese,VIA L. STURZO 8,CENTRO OCULISTICO LO BIANCO SAS DI GIOVANNI LO BIANCO,Oculistica e chirurgia ambulatoriale,Sede Operativa
90143,38.1348435,13.3543796,PA,Palermo,Palermo,VIA DUCA DELLA VERDURA 4,CENTRO OCULISTICO MOAVERO DI MARCELLO MOAVERO & C SAS,Oculistica,Sede Operativa
90145,38.1253584,13.3356628,PA,Palermo,Palermo,VIA CATALDO PARISIO 95,CENTRO ODONTOIATRICO BISCONTI DI LEONARDO DELLA DOTT.SSA FEDERICA DI LEONARDO SAS,Odontoiatria,Sede Operativa
90047,38.0425472,13.1233391,PA,Palermo,Partinico,VIA BENEVENTO 10,CENTRO ODONTOIATRICO DEL DOTT GAGLIO FRANCESCO & C SAS,Odontoiatria,Sede Operativa
90047,38.0506277,13.1213679,PA,Palermo,Partinico,VIA PASCAL 3,CENTRO ODONTOIATRICO DEL DOTT GIACOMO RAPPA & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA P. SCAGLIONE 87,CENTRO ODONTOIATRICO DEL DOTT GIROLAMO TURANO CAMPELLO SAS,Odontoiatria,Sede Operativa
90144,38.1428042,13.3336854,PA,Palermo,Palermo,V.LE DELLE ALPI 16,CENTRO ODONTOIATRICO DEL DOTT MAURIZIO FULVIO PURPURA & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Montelepre,VIA F. RICCOBONO 40,CENTRO ODONTOIATRICO DEL DOTT RAPPA GIACOMO E C SAS,Odontoiatria,Sede Operativa
90129,38.1042473,13.3328641,PA,Palermo,Palermo,CORSO CALATAFIMI 631,CENTRO ODONTOIATRICO DEL DOTT VINCENZO TAMBURELLO & C SNC,Odontoiatria,Sede Operativa
90139,38.1247686,13.3547562,PA,Palermo,Palermo,P.ZZA CASTELNUOVO 26/A,CENTRO ODONTOIATRICO DEL DR ROMANO VITO SAS,Odontoiatria,Sede Operativa
90039,38.0810907,13.4382683,PA,Palermo,Villabate,VIA GIULIO CESARE 44,CENTRO ODONTOIATRICO DELLA DOTTSSA MARIA MADDALENA LUCIDO SNC,Odontoiatria,Sede Operativa
90132,38.1078829,13.3297992,PA,Palermo,Palermo,VIA TASCA LANZA 26,CENTRO ODONTOIATRICO DELLA DSSA GRAZIA CONCETTA STIMOLO SAS,Odontoiatria,Sede Operativa
90167,38.1532334,13.3347785,PA,Palermo,Palermo,VIA RESUTTANA 352,CENTRO ODONTOIATRICO DI ANSELMO SALVATORE SAS,Odontoiatria,Sede Operativa
90046,38.0780059,13.2838763,PA,Palermo,Monreale,VIA VENERO 120,CENTRO ODONTOIATRICO DI FAZIO SAS DEL DOTT DI FAZIO FILIPPO & C,Odontoiatria,Sede Operativa
90140,38.1123965,13.3669092,PA,Palermo,Palermo,VIA GORIZIA 22,CENTRO ODONTOIATRICO DI FOLLARI SAS DI UMBERTO FOLLARI,Odontoiatria,Sede Operativa
90037,37.9943434,13.2841697,PA,Palermo,Piana degli Albanesi,VIA MATTEOTTI 40,CENTRO ODONTOIATRICO DI GRECO SAS EL DR GIACOMO BRUNO GRECO & C,Odontoiatria,Sede Operativa
90139,38.133915,13.3539675,PA,Palermo,Palermo,VIA VENTURA 1,CENTRO ODONTOIATRICO DI LEO SAS DI GIUSEPPE DI LEO,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Ciminna,P.ZZA MATTARELLA 13,CENTRO ODONTOIATRICO DOTT BRANCATO SALVATORE SNC,Odontoiatria,Sede Operativa
90039,38.0757492,13.4505272,PA,Palermo,Palermo,VIA LA MARMORA 75,CENTRO ODONTOIATRICO DOTT NICOLO' MALTESE E C SNC,Odontoiatria,Sede Operativa
90038,37.7205617,13.4330218,PA,Palermo,Palermo,C.SO CAMILLO FINOCCHIARO APRILE 124,CENTRO ODONTOIATRICO DOTT S LA TORRE SNC,Odontoiatria,Sede Operativa
90143,38.141252,13.3520438,PA,Palermo,Palermo,VIA GIUSEPPE ALESSI 44 ,CENTRO ODONTOIATRICO GRIFFO SAS DELLA DOTTSSA MARCELLA GRIFFO & C,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Torretta,VIA A. DE GASPERI 41,CENTRO ODONTOIATRICO JUST SMILE SAS DEL DOTT TINERVIA GIUSEPPE,Odontoiatria,Sede Operativa
90145,38.1267413,13.3280454,PA,Palermo,Palermo,VIA ALEARDO ALEARDI 18,CENTRO ODONTOIATRICO POLIVALENTE SNC DI MICELI BENEDETTO,Odontoiatria,Sede Operativa
90124,38.0941008,13.3739662,PA,Palermo,Palermo,VIA PAOLO ORSI 3,CENTRO ODONTOIATRICO SACCONE SAS DELLA DRSSA SACCONE ROBERTA & C,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA GENERALE DALLA CHIESA 15,CENTRO ODONTOIATRICO SAS DI SCORSONE DANIELE & C,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA G. PREZZOLINI 45 (GIA VIA NUOVA 71),CENTRO ODONTOIATRICO SCAFFIDI DELLA DOTTORESSA SCAFFIDI ABBATE LOREDANA SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA GEN D.CHINNICI 34,CENTRO ODONTOIATRICO SICILIANO COS DI DE CASTRO LUCIA & C SNC ,Odontoiatria,Sede Operativa
90144,38.144149,13.3343979,PA,Palermo,Palermo,VIA MARCHE 16 ,CENTRO ODONTOIATRICO SICILIANO SRL,Odontoiatria,Sede Operativa
90124,38.1028446,13.3697872,PA,Palermo,Palermo,VIA ORETO 305,CENTRO ODONTOIATRICO SPATAFORA SAS DI SPATAFORA M TERESA,Odontoiatria,Sede Operativa
90121,38.0987795,13.4046941,PA,Palermo,Palermo,VIA SPERONE 6 ,CENTRO ODONTOIATRICO TERESI SAS DI TERESI G,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Partinico,VIA COSMA E DAMIANO 11,CENTRO ORTOPEDICO FISIOTERAPICO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA A. PACINOTTI 34,CENTRO PROCREAZIONI ASSISTITE DEMETRA ,Procreazione Medicalmente Assistita,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA P.PE DI VILLAFRANCA 50/B,CENTRO PSICOFISICO E DI FKT SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Misilmeri,VIA MACHIAVELLI 41,CENTRO RADIOLOGICO DEL DOTT ANTONINO POLIZZI SRL,Radiologia,Sede Operativa
0,0.0,0.0,PA,Palermo,Partinico,VIA V.EMANUELE 18,CENTRO RADIOLOGICO DEL DOTT LEONARDO SANZONE & C SAS,Radiologia,Sede Operativa
90034,37.8167477,13.2952115,PA,Palermo,Corleone,VIA SANTA LUCIA 35,CENTRO SERVIZI SANITARI ITALIANI DI SIRAGUSA N GIUSEPPE SRL,Dialisi,Sede Operativa
0,0.0,0.0,PA,Palermo,,VIA VITALIANO BRANCATI SN,CENTRO SICILIANO DI NEFROLOGIA E DIALISI SRL,Dialisi,Sede Operativa
90167,38.1497653,13.3345738,PA,Palermo,Palermo,VIA AUSONIA 39,CEOPAR ONLUS,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,PA,Palermo,Corleone,VIA DON G. COLLETTO 17,CFC CENTRO FISIOTERAPICO DEL CORLEONESE SRL,Poliambulatorio,Sede Operativa
90141,38.1261152,13.3528832,PA,Palermo,Palermo,VIA PARISI 40,CHECK UP SRL,Medicina di laboratorio,Sede Operativa
90044,38.1400099,13.1866578,PA,Palermo,Carini,corso Italia 110,CLERALAB SCARL,Medicina di laboratorio - Aggregazione,Punto di accesso
90047,38.044018,13.1167768,PA,Palermo,Partinico,VIA ZANGARA 1,CLINICA DENTALE DEL DR ERASMO ENIA & C SAS,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA DE GASPERI 81,CLINICAL COURSE SRL AMBULATORIO DI NEUROLOGIA,Neurologia,Sede Operativa
90039,38.0776556,13.4394564,PA,Palermo,Villabate,VIA PASCOLI 1,CLINICAL COURSE SRL LABORATORIO ANALISI CLINICHE MICROBIOLOGICHE,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA F. BARACCA 39,COMUNITA' EDUCATIVA DI BAIDA GESTITO DALL' ENTE CONFRATERNITA S MARIA DEL SOCCORSO ALLA BANDIERA ,Presidi di riabilitazione funzionale di portatori disabilità fisiche psichiche e sensoriali,Sede Operativa
0,0.0,0.0,PA,Palermo,Partinico,VIA E. FERMI 24,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Partinico,via Matteotti 4 angolo via Ragona 55,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90047,38.0461944,13.1197651,PA,Palermo,Partinico,via Venezia 9-11,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Montelepre,via Castrenze di Bella 72,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Borgetto,via P. Nenni 37-37/A,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Partinico,via E. Fermi 24,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90040,37.9625208,13.1755945,PA,Palermo,San Cipirello,VIA ROMA N 238,CONSORZIO BIOGENESI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90123,38.1099253,13.3791441,PA,Palermo,Palermo,via Messina Marine 315,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
90022,37.8207118,13.8884313,PA,Palermo,Palermo,via Ugdulena 21,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
90022,37.8207118,13.8884313,PA,Palermo,Palermo,VIA UGDULENA N. 21,CONSORZIO LABORATORI RIUNITI CARACCIOLO SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,"Via G. La Farina, n. 13/c",CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
90125,38.0939871,13.3456163,PA,Palermo,Palermo,via Verdinois 14/16,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via D. Costantino 2,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90148,38.2000056,13.2786113,PA,Palermo,Palermo,via Dammuso 17,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90125,38.0868071,13.3447485,PA,Palermo,Palermo,via Villagrazia 105,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via La Farina 13/C,CONSORZIO LABORATORI RIUNITI GAZIANO CAPUANO SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90167,38.1518766,13.3312262,PA,Palermo,Palermo,"Viale Strasburgo, 347/349",CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
90141,38.1249253,13.3483667,PA,Palermo,Palermo,via Smiriglio 26,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Partinico,via P.pe Umberto 150,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via Papa Sergio 1 n. 44/N,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90145,38.1241615,13.3354668,PA,Palermo,Palermo,via Lancia di Brolo 92/92A,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via L. Einaudi 2/10,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90127,38.108037,13.3553094,PA,Palermo,Palermo,corso Tukory 200,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via A.Narbone 83,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via R. Marturano 42,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Marineo,via Bivona 27,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90037,37.9943434,13.2841697,PA,Palermo,Piana degli Albanesi,via Matteotti 40,CONSORZIO SICILIANO ANALISI S C A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90040,38.0671314,13.0375545,PA,Palermo,Trappeto,via Caltanissetta 49-51,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Carini,via A. Curreri 15/17/19,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90041,38.0504365,13.0038559,PA,Palermo,Balestrate,via Verdi 1,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90141,38.1256474,13.351834,PA,Palermo,Palermo,via Enrico Parisi 40,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90047,38.0427963,13.1193411,PA,Palermo,Partinico,via Genova 77,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90129,38.1062779,13.3395201,PA,Palermo,Palermo,via Ragusa Moleti 3,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90138,38.1170293,13.3456051,PA,Palermo,Palermo,via Paolo Amato 10,CONSORZIO TRISCELE SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Partinico,via Genova n. 34/a ,CONSORZIO TRISCELE SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
90014,38.0530645,13.5298287,PA,Palermo,Casteldaccia,VIA ROMA 76,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via S.M.D. Di Majo 13 ,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90030,37.9053862,13.4849187,PA,Palermo,Villafrati,via Berlinguer 33,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
90020,37.921313,13.5663143,PA,Palermo,Ventimiglia di Sicilia,via Garibaldi 82,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
0,0.0,0.0,PA,Palermo,Mezzojuso,via A. Reres 49,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
0,0.0,0.0,PA,Palermo,Ciminna,piazza P.Mattarella 13,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto Prelievo
0,0.0,0.0,PA,Palermo,Palermo,via I. Carini 16,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via C. Pisacane 8,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90127,38.1082376,13.3612589,PA,Palermo,Palermo,via Maggiore Perni 17,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90145,38.1253584,13.3356628,PA,Palermo,Palermo,via Cataldo Parisio 114/116,CONSUD SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90145,38.1314425,13.319691,PA,Palermo,Palermo,VIA SUOR MARIA DOLORES DI MAJO N. 13,CONSUD SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
90141,38.1276407,13.350367,PA,Palermo,Palermo,VIA AGRIGENTO 41,CRINO LE VI CLIN SRL UNISOCIO,Endocrinologia,Sede Operativa
90141,38.1276407,13.350367,PA,Palermo,Palermo,VIA AGRIGENTO 41,CRINOLEVILAB SRL,Medicina nucleare,Sede Operativa
0,0.0,0.0,PA,Palermo,Borgetto,ROMITELLO - CARRUBELLA SOPRA LE ROCCHE,CRISTO PANTOCRATORE,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,PA,Palermo,Trabia,C/DA SALINA SN,CTA NUOVA GENERAZIONE COOPERATIVA SOCIALE A RL,Comunità Terapeutica Assistita,Sede Operativa
90143,38.1344534,13.3460706,PA,Palermo,Palermo,VIA VILLA SPERLINGA 3,CUTIS SAS DI ALFREDO CARUSO,Dermatologia,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA PADRE G.PUGLISI 30,DENTAL CARE DI GARGANO SRLS,Odontoiatria,Sede Operativa
90041,38.0484136,13.0055283,PA,Palermo,Balestrate,VIA ROMA 40,DENTAL WORLD DI PALAZZOLO EUGENIO & C SAS,Odontoiatria,Sede Operativa
90034,37.8193156,13.2946125,PA,Palermo,Corleone,VIA PIERSANTI MATTARELLA 7,DENTIST SURGERY SAS DI ODDO MARIO,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,P.ZZA G.BELLISSIMA 25-29,DIAGNOSTICA BIOMEDICA SRL,Medicina di laboratorio,Sede Operativa
90026,37.7910868,14.1120907,PA,Palermo,Petralia Soprana,VIA VENTICINQUE APRILE 95,DIAVERUM ITALIA SRL ,Dialisi,Sede Operativa
0,0.0,0.0,PA,Palermo,Bagheria,VIA DANTE 77 CON INGRESSO DA VIA SCARLATTI N.,DIBA SRL,Dialisi,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,P.ZZA GEN. TURBA 76,DOTT MATTEO CARUSO,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA F. FERRI N. 10,DOTT SERGIO MILAZZO SAS DI MILAZZO SERGIO ,Odontoiatria,Sede Operativa
90143,38.1352563,13.3451629,PA,Palermo,Palermo,VIA VANN'ANTO' 18 ,DOTT CAJOZZO GIUSEPPINA LABORATORIO ANALISI CLINICHE SAS,Medicina di laboratorio,Sede Operativa
90146,38.1401332,13.3277434,PA,Palermo,Palermo,VIA CRUILLAS 2A,DOTT CANESTRO GIUSEPPE,Odontoiatria,Sede Operativa
90141,38.13246,13.3501331,PA,Palermo,Palermo,VIA MARCHESE UGO 56,DOTT DI GIOVANNI FABRIZIO,Ostetricia e ginecologia,Sede Operativa
90141,38.1221612,13.3542638,PA,Palermo,Palermo,VIA VELASQUEZ 38,DOTT FEDERICO INGRIA,Otorinolaringoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Borgetto,VIA LIBERTA' 3/A,DOTT FRANCESCO DAVI',Odontoiatria,Sede Operativa
90040,38.1760688,13.2416038,PA,Palermo,Capaci,VIA FRATELLI CAIROLI 3/7/9,DOTT GELUARDI GIULIO - STUDIO ORTOPEDICO FISIOTERAPICO SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
90138,38.1172024,13.346473,PA,Palermo,Palermo,VIA VILLA CAPUTO 4,DOTT LI MULI MARCELLO ,Odontoiatria,Sede Operativa
90044,38.1314624,13.1823064,PA,Palermo,Carini,VIA SANSONE 21,DOTT PIETRO CONIGLIARO,Oculistica,Sede Operativa
0,0.0,0.0,PA,Palermo,Capaci,VIA A. SORDI 12,DOTTSSA ANTONINA SALERNO & C SAS,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA G. SERPOTTA 67/B,DOTTSSA REALE M TERESA,Medicina di laboratorio,Sede Operativa
0,0.0,0.0,PA,Palermo,Belmonte Mezzagno,via Quasimodo 14,DUOLAB SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90036,38.0371177,13.4589979,PA,Palermo,Misilmeri,via Papa Leone II 78/80,DUOLAB SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Misilmeri,VIA PAPA LEONE II N. 78/80,DUOLAB SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA DOTTO 12,EMODIALISI PALERMO SRL,Dialisi,Sede Operativa
0,0.0,0.0,PA,Palermo,Trabia,VIA SCIALABBA 8/10,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90018,37.9815981,13.685566,PA,Palermo,Palermo,VIA LEONARDO DA VINCI 58,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90167,38.1518456,13.3356114,PA,Palermo,Palermo,VIA SACRA FAMIGLIA 24,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90124,38.1031479,13.3668598,PA,Palermo,Palermo,VIA BERGAMO 66,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,"Via San Raffaele Arcangelo 9,9/A e 9/B",EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90032,37.7037525,13.2591235,PA,Palermo,Bisacquino,via Fiorenza 5/7/9,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via G. Zappa 142,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90020,37.6954635,14.11249765150913,PA,Palermo,Alimena,piazza Regina Margherita 20,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90048,37.972886,13.1863285,PA,Palermo,San Giuseppe Jato,corso Umberto I 133,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90139,38.1214741,13.3552022,PA,Palermo,Palermo,piazzale Ungheria 84,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90144,38.146355,13.3355653,PA,Palermo,Palermo,via Liguria 37,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90122,38.0968679,13.4254716,PA,Palermo,Palermo,via Messina Marine 449/D,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,via Villa Heloise 42,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90125,38.0837956,13.3577254,PA,Palermo,Palermo,via del Castoro 9,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90011,38.0840107,13.503869,PA,Palermo,Palermo,via Dante 25,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
90017,38.0861664,13.5237868,PA,Palermo,Santa Flavia,via Del Monaco 37,EMOTEAM LABORATORI ANALISI SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
0,0.0,0.0,PA,Palermo,Palermo,VIA A. BORRELLI N. 1/G -,EMOTEAM LABORATORI ANALISI SC A RL ,Medicina di laboratorio - Aggregazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Castelbuono,CONTRADA S. GUGLIELMO SN,FAUNI SOCIETA' COOPERATIVA ,Comunità Terapeutica Assistita,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA ORSA MAGGIORE 138/140/142 E 146 CON INGRE,FIDES SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA A. AGOSTINO N. 3-31,FISIOKINESITERAPIA D'ARPA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
90039,38.0755204,13.4481711,PA,Palermo,Villabate,VIA CATANIA 13,FISIOMEL CENTRO MEDICO DI FKT DI MESSINA A E LAVORO P SNC,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,VIA G. ROCCELLA 143,GAVERING SNC DEI DOTTORI DI FEDE,Odontoiatria,Sede Operativa
0,0.0,0.0,PA,Palermo,Palermo,"via G. Pipitone Federico, 129",GDM GRUPPO DIAGNOSTICO MEDITERRANEO SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
