CODICEIDENTIFICATIVOSITO;DENOMINAZIONESITOLOGISTICO;INDIRIZZO;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;LATITUDINE;LONGITUDINE;LOCALIZE
3439;DFD ZOOTECNIA e VETERINARIA;VIA PADRE GIROLAMO CARUSO, 1;2438720845;92022;84009;CAMMARATA;84;AG;AGRIGENTO;190;SICILIA;39234;39782;37,6283684;13,6347527;1
3442;La Parafarmacia s.a.s.;via Firenze n°203-205;5083490879;95030;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39234;41698;37,44220831;15,03582932;1
3442;Parafarmacia Dr.ssa Salmeri Marina;Via Firenze n°201-205;5083490879;95030;87015;CATANIA;87;CT;CATANIA;190;SICILIA;41699;-;37,44220831;15,03582932;1
3456;MV Srl;via Casarsa n.42/b;2915470831;98030;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;39234;-;37,8241584;15,26243823;1
3477;Parafarmacia del viale del Dott. Roberto Zichichi;Viale Regione Siciliana n43;2270430818;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;44531;44561;38,0172776;12,5386611;1
3477;Parafarmacia del viale del Dott. Roberto Zichichi;Viale Regione Siciliana n43;2819880812;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;44562;-;38,0172776;12,5386611;1
3477;Parafarmacia della dott.sa Caruso Leonarda;Viale Regione Siciliana n43;2270430818;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;39234;44530;38,0172776;12,5386611;1
3493;FARMA HERBE PARAFARMACIA DOTT.SSA FERRARO PIERA;VIA ROMA N.44;5578420829;90046;82049;MONREALE;82;PA;PALERMO;190;SICILIA;39234;-;37,92511241;13,178106;1
3510;PARAFARMACIA DELLA STAZIONE;PIAZZA GIOVANNI XXIII;4451000873;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39234;-;37,50773813;15,09953714;1
3516;Croce Azzurra S.R.L.;via Trieste 73B;4500420874;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39264;39660;37,2277022;14,5219324;1
3536;PARAFARMACIA PAGANO SRL;VIA VITALIT 4 A;4478100870;95125;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39264;43830;37,44220831;15,03582932;1
3541;FARMANTICA MAMELI s.r.l.;VIA MAMELI 118;1579140896;96012;89002;AVOLA;89;SR;SIRACUSA;190;SICILIA;39264;42063;36,9272002;15,11904756;1
3541;FARMANTICA MAMELI s.r.l.;Via MAMELI 118;1851790897;96012;89002;AVOLA;89;SR;SIRACUSA;190;SICILIA;42064;-;36,9272002;15,11904756;1
3544;AREAFARMA DI TRINACRIA PHARMA SERVIZI SRL;VIA MADONNA DELLE GRAZIE SN;4475960870;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;39264;-;37,63441983;15,16067303;1
3545;CORNER PARAFARMACIA c/o IPER SIMPLY;VIA MADONNA DELLE GRAZIE SN;4475960870;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;39264;-;37,63441983;15,16067303;1
3548;NUOVAFARMACIA del dr. Alberto Morsello;Via Mazzini, 128;1844380814;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;40087;41882;38,01667005;12,51799743;1
3548;NUOVAFARMACIA s.a.s.;Via Mazzini, 128;1844380814;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;39264;40086;38,01667005;12,51799743;1
3553;Parafarmacia Natura & Benessere;Via Don Luigi Sturzo n. 5;2118470836;98049;83105;VILLAFRANCA TIRRENA;83;ME;MESSINA;190;SICILIA;39264;-;38,22171732;15,45684066;1
3554;dott.alagna giuseppe;via c.camilliani,122;5628720822;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39264;-;38,13038293;13,32392317;1
3555;parafarmacia dott.a.caruso;via a.cirrincione n°2;5606800828;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39264;-;38,13022074;13,33094987;1
3556;Parafarmacia Naturfarma del dott. Barone;Via Enrico Toti, 10;2278500810;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;39264;40298;37,6803984;12,7855819;1
3561;farmaconf;piazza san orsola 10;4500770872;95033;87008;BIANCAVILLA;87;CT;CATANIA;190;SICILIA;39264;-;37,67054648;14,90057908;1
3566;FARMAPOINT;viale Pricipe Umberto 52;4494970876;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;39264;-;37,19096831;14,51189636;1
3573;Parafarmacia Dott.ssa Cucuzza Maria Floreana;Piazza Vittorio Veneto 37;4217690876;95030;87045;SANT'AGATA LI BATTIATI;87;CT;CATANIA;190;SICILIA;39264;43861;37,55850752;15,08107579;1
3573;Parafarmacia Dott.ssa Cucuzza Maria Floreana;Piazza Vittorio Veneto 37;5699830872;95030;87045;SANT'AGATA LI BATTIATI;87;CT;CATANIA;190;SICILIA;43862;44316;37,55850752;15,08107579;1
3579;PIANETA SALUTE;VIA IV NOVEMBRE 37;3847680877;95031;87006;ADRANO;87;CT;CATANIA;190;SICILIA;39264;39568;37,66052273;14,83596827;1
3582;aloi  grazia;via cairoli 187/b;1959470830;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;39264;-;38,13272456;15,2274408;1
3601;Pagano Giulia Grazia Maria;via Provinciale 1;4502110879;95021;87002;ACI CASTELLO;87;CT;CATANIA;190;SICILIA;39264;39507;37,56072224;15,15828475;1
3607;NGS Parafarmacia;Via Felicetto n° 2;3609370873;95010;87048;SANTA VENERINA;87;CT;CATANIA;190;SICILIA;39264;-;37,6654024;15,1395225;1
3611;La Clorofilla di Eliseo Elisa;Via Catania, 49;5614780822;90141;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39264;-;38,10224685;13,49676065;1
3620;Parafarmacia Starbene;Viale dei PLatani n°111;4501820874;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;39264;-;37,57352675;14,9123258;1
3626;Mio Mercato SISA;Via Antonio Vivaldi;2235080815;91011;81001;ALCAMO;81;TP;TRAPANI;190;SICILIA;39264;39994;37,9867418;12,9559765;1
3627;Parafarmacia;Via della Regione n.329;1812670873;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;39264;-;37,57712192;15,09267251;1
3641;FARMAPOINT DI BARBERA LILIA;VIA CHIESA N.1 T.F.;1966170811;91021;81004;CAMPOBELLO DI MAZARA;81;TP;TRAPANI;190;SICILIA;39264;39660;37,6812724;12,7895464;1
3647;Agata Maria Loredana Leonardi;Via Garibaldi 237/239;4487220875;95029;87053;VIAGRANDE;87;CT;CATANIA;190;SICILIA;39264;40968;37,61473451;15,08125624;1
3671;ST.S.S.r.l.;contrada Casazza;2915470831;96019;89016;ROSOLINI;89;SR;SIRACUSA;190;SICILIA;39295;39325;36,8250306;14,9206343;1
3672;ST.S.S.r.l.;contrada Casazza;2792510832;96019;89016;ROSOLINI;89;SR;SIRACUSA;190;SICILIA;39295;39507;36,8250306;14,9206343;1
3684;erboristeria sas;via garibaldi 17;1478990813;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;39295;-;37,93040009;12,32785633;1
3690;erboristeria parafarmacia;via Garibaldi n 30;3247210879;95048;87049;SCORDIA;87;CT;CATANIA;190;SICILIA;39295;-;37,2944046;14,8424031;1
3692;HOSPITAL S.a.S. DEL Dr. COLOSI NICOLO' & C.;VIA TESTAFERRATA,10-12;1587410893;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;39295;-;37,0714069;15,2829873;1
3700;Erboristeria La Genziana della D.ssa Pagano A.;Via Musumeci, 130/B;2700880871;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39295;42704;37,51019504;15,09089776;1
3701;LA TISANA DI RIGANO FRANCESCO;VIA R. MARGHERITA N. 9;1602120832;98028;83089;SANTA TERESA DI RIVA;83;ME;MESSINA;190;SICILIA;39295;41912;37,95709051;15,34563788;1
3707;PUNTO SALUTE;VIA DELLA REGIONE 89;3608270876;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;39295;42674;37,5735115;15,0872376;1
3710;Elgafar3 s.r.l.;corso Pietro Pisani 296;5626090822;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39295;39325;38,1057641;13,3436933;1
3711;Elgafar3 s.r.l.;corso Pietro Pisani 296;5626090822;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39295;41608;38,13022074;13,33094987;1
3712;PARAFARMACIA SANITARIA DOTT.SSA CETTY MOLLICA;VIALE ANNUNZIATA 83;2926710837;98168;83048;MESSINA;83;ME;MESSINA;190;SICILIA;39295;-;38,21997567;15,55774319;1
3730;parafarmacia dei portici;via umerto n 22;4508140870;95030;87045;SANT'AGATA LI BATTIATI;87;CT;CATANIA;190;SICILIA;39295;40939;37,5559698;15,0809355;1
3731;FARMAPOINT di Lucia Pecoraro;VIA LORETO 46/A;5639950822;90010;82004;ALTAVILLA MILICIA;82;PA;PALERMO;190;SICILIA;39295;43159;38,03964962;13,54861694;1
3731;FARMAPOINT di Lucia Pecoraro;Via LORETO 46/A;5639950822;90010;82004;ALTAVILLA MILICIA;82;PA;PALERMO;190;SICILIA;43160;44012;38,03964962;13,54861694;1
3731;FARMAPOINT di Salvatore Scianna;Via LORETO 46/A;5639950822;90010;82004;ALTAVILLA MILICIA;82;PA;PALERMO;190;SICILIA;44013;-;38,03964962;13,54861694;1
3735;Farmasanitaria Longo Stefana;via Regione Siciliana 2;2884510831;98041;83054;MONFORTE SAN GIORGIO;83;ME;MESSINA;190;SICILIA;39295;-;38,13567014;15,3948074;1
3738;Parafarmacia Dott. Gucciardino;Via Piersanti Mattarella 128;2490610843;92026;84017;FAVARA;84;AG;AGRIGENTO;190;SICILIA;39295;-;37,31834487;13,67252476;1
3741;Parafarmacia Bodita;Via G.B. Vaccarini 38/40;6940520825;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44348;44651;38,13022074;13,33094987;1
3741;Parafarmacia Bodita;via G.B. Vaccarini 38/40;5635830820;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39295;44347;38,13022074;13,33094987;1
3745;HERBORARIUM L'ERBORISTERIA SOTTO L'ARCO;VIA CROCIFERI N°14,16,18;4046710879;95124;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39295;40968;37,5049157;15,084825;1
3752;PARAFARMACIA DELLA DOTT.SSA EMANUELA PRIVITERA;VIA EMANUELA SETTI CARRARO n°53/53A;4514970872;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;39295;42490;37,528824;14,93726404;1
3755;FARMAVET DI INTURRI DR. PAOLA;VIA RE FERDINANDO DI BORBONE 4A;1135930897;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;39295;-;37,0714069;15,2829873;1
3756;FARMAS SNC di Licari Giuseppina;Via Mazara 228/A;2264570819;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;39295;-;38,01772175;12,5355582;1
3757;parafarma s.r.l;Via Senatore di Giovanni, 20;1584530891;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;39295;40877;37,083703;15,2918862;1
3762;PARAFARMACIA SANT'ANTONIO ABATE;VIA III^ TRAVERSA 88;4032030878;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;39295;43039;37,581302;14,977918;1
3762;PARAFARMACIA SANT'ANTONIO ABATE;Via III^ TRAVERSA 88;5204320872;95032;87007;BELPASSO;87;CT;CATANIA;190;SICILIA;43040;-;37,581302;14,977918;1
3765;domenica nicoloso;piazza della Vittoria 3b,3c;4510540877;95030;87031;NICOLOSI;87;CT;CATANIA;190;SICILIA;39295;41121;37,613798;15,024682;1
3768;Farmaci 01 s.r.l.;Corso Umberto I, 619;5638270826;90010;82035;FICARAZZI;82;PA;PALERMO;190;SICILIA;39295;-;38,08836498;13,46233946;1
3769;parafarmacia Fontana;via archi 8;2283000814;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;39295;40908;38,02515835;12,5335475;1
3773;la bottega della salute di ma.vi.si;via vittorio emanuele 23;2063580845;92026;84017;FAVARA;84;AG;AGRIGENTO;190;SICILIA;39295;-;37,31834487;13,67252476;1
3776;Parafarmacia salute e benessere s.n.c.;Via Nazionale 190/b;2927730834;98040;83098;TORREGROTTA;83;ME;MESSINA;190;SICILIA;39295;41305;38,1918755;15,3529786;1
3782;Parafarmacia Di Caro Dott.ssa Adele;Via Emporium, 41;2494080845;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;39295;42643;37,27158947;13,58406978;1
3784;farmacenter di andrea salvo;via mazzini,51;1401320815;91025;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;39295;40482;38,01667005;12,51799743;1
3793;life srl;via Mariano Accardo 26/30;5624100821;90145;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39326;40543;38,1239777;13,3329973;1
3820;PARAFARMACIA BELLINI;VIA V:BELLINI 20/A;4512370877;95028;87052;VALVERDE;87;CT;CATANIA;190;SICILIA;39326;42674;37,57974968;15,12304938;1
3821;PARAFARMACIA MONDO ROSA;VIA PIETRO CASTELLI N. 13;2923500835;98122;83048;MESSINA;83;ME;MESSINA;190;SICILIA;39326;-;38,1940297;15,554114;1
3825;PARAFARMACIA DR. UGO DI ZICHICHI UGO;VIA P. RANDAZZO N 90;2284390818;91012;81002;BUSETO PALIZZOLO;81;TP;TRAPANI;190;SICILIA;39326;41790;37,98967565;12,73636912;1
3860;ERBORISTERIA NATUR;VIA UMBERTOI261GIARDINI NAXOS (ME);4330720873;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;39326;-;37,8241584;15,26243823;1
3866;FARMA SANT'ANNA;Viale Principe Umberto 52;5891620873;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;44652;-;37,22928814;14,52588506;1
3866;PARAFARMACIA SANT'ANNA;Viale Principe Umberto 52;4518360872;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;39326;44651;37,22928814;14,52588506;1
3874;Farma Planet;via nuovalucello 154 m;4470740871;95027;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39326;41060;37,5360853;15,1015262;1
3875;BELICITTA'  Centro Commerciale;Via Martiri Caduti di Nassirya, C.da strasatto,Svinc.A/29;7789660961;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;39326;-;37,6778705;12,7915383;1
3888;PARAFARMACIA DR. DI MARI ANTONINO;C/DA MARCELLINO (PRESSO STANDA);1589680899;96013;89006;CARLENTINI;89;SR;SIRACUSA;190;SICILIA;39326;42155;37,2698234;15,014569;1
3893;PARAFARMACIA DOTTORESSA TIZIANA TERRANOVA;Via UMBERTO GIORDANO, 242;6631870828;90100;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43040;43585;38,1356928;13,33896101;1
3893;PARAPHARMACIA DELLA DOTT.SSA DE LUCA ROSARIA;VIA UMBERTO GIORDANO, 242;5640890827;90100;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39326;43039;38,1356928;13,33896101;1
3898;Parafarmacia della dott.essa anna pecorella;via castellana n.° 33;5430170828;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39326;40329;37,86948091;13,58660166;1
3904;Labatorio erboristico Dr. Vitale;Via Grata n70;5288980823;90047;82054;PARTINICO;82;PA;PALERMO;190;SICILIA;39326;39964;38,0481561;13,1208466;1
3916;chiodo franca sanitari ecc. parafarmacia;Via Gen.Di Giorgio,54;2932400837;98070;83107;ACQUEDOLCI;83;ME;MESSINA;190;SICILIA;39326;41305;38,056059;14,582071;1
3921;Parafarmacia Erboristeria di Santangelo Letizia;via Comm. Belfiore n. 120;931890891;96015;89010;FRANCOFONTE;89;SR;SIRACUSA;190;SICILIA;39326;39964;37,2260514;14,8786187;1
3921;Parafarmacia Erboristeria l'angolo della natura;via Comm. Belfiore n. 120;931890891;96015;89010;FRANCOFONTE;89;SR;SIRACUSA;190;SICILIA;39965;-;37,2260514;14,8786187;1
3934;PARAFARMACIA CASA DELLA SALUTE SRL;VIA ETNEA 353;4514480872;95125;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39326;-;37,61329663;15,02667227;1
3943;PARAFARMACIA CASA DELLA SALUTE SRL.;VIA ALVISE CADAMOSTO 13/15;4514480872;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39326;-;37,51018565;15,0628804;1
3944;PARAFARMACIA CASA DELLA SALUTE SRL;VIA CONTE DI TORINO 50;4514480872;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39326;-;37,51062599;15,09621228;1
3948;CORSARO CATERINA FAUSTA;PIAZZA TIVOLI 14;4516900877;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;39326;42735;37,54106938;15,0991911;1
3949;ALVIN DI TRUPIA ALESSIO S.A.S.;Via F. G. Pipitone, 77/79;5634970825;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;42614;-;38,13022074;13,33094987;1
3949;Alvin di Chiavetta A. & Gulisano V. s.n.c.;via F. G. Pipitone 77/79;5634970825;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39326;42613;38,13022074;13,33094987;1
3953;Parafarmacia;via Dante 232;2536350842;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;39904;41364;37,50598655;13,27151505;1
3953;Sanifarm di Spampinato Anna;via Dante 232;2536350842;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;39753;39903;37,50598655;13,27151505;1
3953;sanifarm s.n.c.;via Dante 232;2536350842;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;39356;39752;37,50598655;13,27151505;1
3971;' U SPIZIALI DI AIELLO GERMANA  C.SAS;---- V.le della Regione,, 20;5769940874;95040;87030;MOTTA SANT'ANASTASIA;87;CT;CATANIA;190;SICILIA;44348;-;37,51180757;14,96582494;1
3971;PARAFARMACIA DEL VIALE;---- V.le della Regione, 16;5769940874;95040;87030;MOTTA SANT'ANASTASIA;87;CT;CATANIA;190;SICILIA;44136;44347;37,51180757;14,96582494;1
3971;PARAFARMACIA DEL VIALE;V.le della Regione, 16;4519760872;95040;87030;MOTTA SANT'ANASTASIA;87;CT;CATANIA;190;SICILIA;39356;44135;37,51180757;14,96582494;1
3976;Inserra Anna Lisa;ViaVittorio Emanuele, 80;4045850874;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;39783;-;37,606134;15,129016;1
3976;Inserra Anna Lisa;via madonna delle grazie 18;4045850874;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;39356;39782;37,606134;15,129016;1
3979;farma salute srl;via benfizio 110;2928130836;98071;83009;CAPO D'ORLANDO;83;ME;MESSINA;190;SICILIA;39356;42886;38,14029282;14,74074098;1
3981;GPFARMACI;VIA VITTORIO EMANUELE 148;1592010894;96010;89005;CANICATTINI BAGNI;89;SR;SIRACUSA;190;SICILIA;39356;-;37,0331309;15,0634638;1
3982;LU.FAR.MAF;V,le della Vittoria,17;2557120843;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;39356;39933;37,50689;13,08846541;1
3982;Parafarmacia del dr. Gioacchino Marsala;V,le della Vittoria,17;2557120843;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;39934;41759;37,50689;13,08846541;1
3982;Parafarmacia erboristeria Dott.ssa Maria Concetta Termine;V,le della Vittoria,17;2745450847;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;41760;42855;37,50689;13,08846541;1
3985;parafarmacia venezia;via venezia 408;1778170850;93012;85007;GELA;85;CL;CALTANISSETTA;190;SICILIA;39356;-;37,0795666;14,2344354;1
3988;Parafarmacia della D.ssa Pagano Antonina;Via Musumeci, 130/b/c;2700880871;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39356;42704;37,5147474;15,0900142;1
3990;parafarmacia dott.sa anna cirica;via s.biagio 119/a;1369810880;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;39356;41364;36,95257408;14,60089246;1
3993;BOCCHIARO MARIA GRAZIA;Corso Vittorio Emanuele n.617;5637410829;90036;82048;MISILMERI;82;PA;PALERMO;190;SICILIA;39356;-;38,0231633;13,4457824;1
3995;Parafarmacia, Dott. Falsone Lillo;Via Pirandello, 52;2498640842;92020;84027;PALMA DI MONTECHIARO;84;AG;AGRIGENTO;190;SICILIA;39356;-;37,18207632;13,76602252;1
4022;Centro Guadagna;Via Villagrazia, 79;5729720820;90125;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39356;40968;38,09124689;13,35578818;1
4022;Parafarmacia Kalos della Dr.ssa Flesca Maria;Via Villagrazia, 79;5729720820;90125;82053;PALERMO;82;PA;PALERMO;190;SICILIA;40969;-;38,09124689;13,35578818;1
4033;PARAFARMACIA MADONNA DELLE GRAZIE;VIALE DELLA LIBERTA' 41;2924070838;98121;83048;MESSINA;83;ME;MESSINA;190;SICILIA;39356;-;38,20288675;15,55972786;1
4046;'EUROSPAR' GRUPPO 6 GDO SRL;VIALE CANNATELLO, PAL/ALLETTO;7789660961;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;39356;-;37,32219769;13,56610079;1
4047;'EUROSPAR' GRUPPO 6 GDO SRL;VIA SEN. SAMMARTINO,39;7789660961;92014;84011;CANICATTI';84;AG;AGRIGENTO;190;SICILIA;39356;-;37,37175426;13,83777524;1
4059;PUCCI ANTONIO;VIA CAMPOBELLO N.159;1022970782;92027;84021;LICATA;84;AG;AGRIGENTO;190;SICILIA;39356;39660;37,15445221;13,91888255;1
4069;CORNER AREAFARMA CITYPER OGNINA;VIA CARUSO/ VIA ACICASTELLO ANGOLO VIA TESEO;4475960870;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39356;-;37,44220831;15,03582932;1
4070;MATTIA LILIANA IRENE;VIA ETNEA N. 507;4522650870;95125;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39356;-;37,44220831;15,03582932;1
4085;Ignazio Picone s.r.l.;Via Lido, 36/38;2491140840;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;39356;-;37,50500893;13,05882406;1
4092;Bancofarmacia;Via Marconi s/n;1177580865;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;41275;-;37,5734718;15,0645075;1
4092;Centro Commerciale Le Ginestre;Via Marconi s/n;5031770877;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;41030;41274;37,5734718;15,0645075;1
4092;Ginestre;Via Marconi s/n;5031770877;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;39387;41029;37,5734718;15,0645075;1
4097;Parafarmacia D.ssa Casella;Corso della Libertà 112;2930000837;98043;83076;ROMETTA;83;ME;MESSINA;190;SICILIA;39387;-;38,23213858;15,40845528;1
4100;PARAFARMACIA DOTT.SSA VITA RITA ANGILERI;---- C.DA CUORE DI GESU' 656;2656170814;91020;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;42979;-;37,798045;12,4370156;1
4100;PARAFARMACIA DOTT.SSA VITA RITA ANGILERI;C.DA CUORE DI GESU' 656;714890811;91020;81011;MARSALA;81;TP;TRAPANI;190;SICILIA;39387;42978;37,798045;12,4370156;1
4106;dott.ssa Maria Concetta-Parafarmacia;Via Piave, 61;1781430853;93010;85005;CAMPOFRANCO;85;CL;CALTANISSETTA;190;SICILIA;39753;-;37,5122425;13,712322;1
4106;dott.ssa Maria Concetta-Parafarmacia;via VI novembre;1781430853;93010;85005;CAMPOFRANCO;85;CL;CALTANISSETTA;190;SICILIA;39387;39752;37,5122425;13,712322;1
4111;parafarmacia del dott. s,re rosselli;via montalto n.12;2289120814;91027;81013;PACECO;81;TP;TRAPANI;190;SICILIA;39387;39782;37,9824189;12,5584545;1
4137;PARAFARMACIA DEL DOTT. LA MALFA TOMMASO;VIA SAN GIOVANNI 103;2818910834;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;39387;-;38,21508145;15,23482011;1
4138;Pharmasi Farmashop;Centro Commerciale Tremestieri SS114 km6,2;1466620836;98128;83048;MESSINA;83;ME;MESSINA;190;SICILIA;39387;-;38,1940297;15,554114;1
4144;LIVI FARM S.N.C.;VIA EMANUELE BELLIA, 271/A;4527610879;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;39387;42063;37,5706513;14,8982886;1
4144;LIVI FARM S.N.C.;Via EMANUELE BELLIA, 271/A;5249550871;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;42064;42674;37,5706513;14,8982886;1
4144;LIVI FARM di Vitellino Maria elisa Carla;Via EMANUELE BELLIA, 271/A;5249550871;95047;87033;PATERNO';87;CT;CATANIA;190;SICILIA;42675;-;37,5706513;14,8982886;1
4146;FARMATEK SRL;VIA LAVINA 358;4515460873;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;39387;43921;37,60633501;15,11212732;1
4147;FARMATEK SRL;VIA LAVINA 358;4515460873;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;39387;39478;37,60633501;15,11212732;1
4149;PARAFARMACIA Dott.ssa GERVASI;Via Isidoro Carini, 67;5649340824;90139;82053;PALERMO;82;PA;PALERMO;190;SICILIA;39387;39721;38,12852884;13,35608782;1
4159;parafarmacia punto salute;via s giuseppe;3431450877;95040;87013;CASTEL DI IUDICA;87;CT;CATANIA;190;SICILIA;39387;-;37,50876938;14,67994134;1
4161;FARMACONTEA S.R.L.;VIA SAN GIULIANO 111 E-F;1357210887;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;39387;-;36,85389858;14,82264719;1
4174;Parafarmacia Natura & Benessere;Centro Commerciale Milazzo - S.S. 113 contrada Faraone;2118470836;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;39387;39721;38,2258615;15,2386004;1
4196;Parafarmacia Dott.ssa Coco Maria;Via Vecchia Ognina 86/88;10551711004;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;40513;-;37,51544191;15,10183535;1
4196;salute e benessere snc di R.Agrò e R. Melia;Via Vecchia Ognina 86/88;10551711004;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;39387;40512;37,51544191;15,10183535;1
4205;FARMACIA DELL'INDIPENDENZA DOTT. PALERMO ANTONINO & C. SNC;via timeo 23;1836200871;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;40513;-;37,85414976;15,28822572;1
4205;parafarmacia dr. palermo antonino;via timeo 23;1836200871;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;39387;40512;37,85414976;15,28822572;1
4218;Parafarmacia Dott.sa Lucchesi Elena;Via Umberto 1°, 91;2936660832;98027;83072;ROCCALUMERA;83;ME;MESSINA;190;SICILIA;39387;43434;37,98931876;15,37895117;1
4229;parafarmacia;Via verona,19;2690230848;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;41974;-;37,5154465;13,0753278;1
4229;parafarmacia;via verona,19;1990050849;92019;84041;SCIACCA;84;AG;AGRIGENTO;190;SICILIA;39387;41973;37,5154465;13,0753278;1
4248;farmahomeos;via domenico scinà n. 55;2292300817;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;39417;40877;37,6778705;12,7915383;1
