ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;INDIRIZZO;CAP;COMUNE;SIGLA PROVINCIA;TELEFONO;FAX;E-MAIL;SITO WEB;PARTITA IVA
2016;070;LIGURIA;101;IMPERIESE;VIA AURELIA PONENTE 97      ;18038;SAN REMO;IM;;;;;
2016;070;LIGURIA;102;SAVONESE;VIA MANZONI 14      ;17100;SAVONA;SV;;;;;
2016;070;LIGURIA;103;GENOVESE;VIA BERTANI 4       ;16125;GENOVA;GE;;;;;
2016;070;LIGURIA;104;CHIAVARESE;VIA G.B.GHIO 9       ;16043;CHIAVARI;GE;;;;;
2016;070;LIGURIA;105;SPEZZINO;VIA XXIV MAGGIO 139     ;19124;LA SPEZIA;SP;;;;;
2016;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;VIA ANTONIO ANGUISSOLA 15      ;29121;PIACENZA;PC;;;;;
2016;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;STRADA DEL QUARTIERE 2/A     ;43123;PARMA;PR;;;;;
2016;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;VIA AMENDOLA 2       ;42122;REGGIO NELL'EMILIA;RE;;;;;
2016;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;VIA S.GIOVANNI DEL CANTONE 23      ;41100;MODENA;MO;;;;;
2016;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;VIA CASTIGLIONE 29      ;40124;BOLOGNA;BO;;;;;
2016;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;VIALE  AMENDOLA 2       ;40026;IMOLA;BO;;;;;
2016;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;VIA A.CASSOLI 30      ;44121;FERRARA;FE;;;;;
2016;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;VIA DE GASPERI 8       ;48100;RAVENNA;RA;;;;;
2016;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO ;PIAZZA SANTA MARIA NUOVA 1       ;50122;FIRENZE;FI;;;;;
2016;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;VIA COCCHI 7/9     ;56124;PISA;PI;;;;;
2016;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;VIA CURTATONE 54      ;52100;AREZZO;AR;;;;;
2016;100;UMBRIA;201;AUSL UMBRIA N. 1;VIA G. GUERRA  21/17   ;06127;PERUGIA;PG;;;;;
2016;100;UMBRIA;202;AUSL UMBRIA N. 2 ;VIALE BRAMANTE  37      ;05100;TERNI;TR;;;;;
2016;110;MARCHE;201;ASUR;VIA CADUTI DEL LAVORO 40      ;60131;ANCONA;AN;;;;;
2016;120;LAZIO;109;VITERBO;VIA ENRICO FERMI 15      ;01100;VITERBO;VT;;;;;
2016;120;LAZIO;110;RIETI;VIALE  MATTEUCCI 9       ;02100;RIETI;RI;;;;;
2016;120;LAZIO;111;LATINA;V.le PIERLUIGI NERVI Torre 2G snc     ;04100;LATINA;LT;;;;;
2016;120;LAZIO;112;FROSINONE;VIALE A. FABI snc     ;03100;FROSINONE;FR;;;;;
2016;120;LAZIO;201;ROMA 1;BORGO SANTO SPIRITO 3       ;00193;ROMA;RM;;;;;
2016;120;LAZIO;202;ROMA 2;VIA FILIPPO MEDA 35      ;00157;ROMA;RM;;;;;
2016;120;LAZIO;203;ROMA 3;VIA CASAL BERNOCCHI 73      ;00125;ROMA;RM;;;;;
2016;120;LAZIO;204;ROMA 4;VIA DELLE TERME DI TRAIANO 39/a    ;00053;CIVITAVECCHIA;RM;;;;;
2016;120;LAZIO;205;ROMA 5;VIA TIBURTINA 22/A    ;00019;TIVOLI;RM;;;;;
2016;120;LAZIO;206;ROMA 6;B.GO GARIBALDI 12      ;00041;ALBANO LAZIALE;RM;;;;;
2016;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;L'AQUILA  VIA G. BELLISARI SNC -       ;67100;L'AQUILA;AQ;;;;;
2016;130;ABRUZZO;202; LANCIANO-VASTO-CHIETI ;CHIETI  VIA MARTIRI LANCIANESI 19      ;66100;CHIETI;CH;;;;;
2016;130;ABRUZZO;203;PESCARA;PESCARA  VIA R. PAOLINI 47      ;65100;PESCARA;PE;;;;;
2016;130;ABRUZZO;204;TERAMO;TERAMO  CIRC.NE RAGUSA 1       ;64100;TERAMO;TE;;;;;
2016;140;MOLISE;201; ASREM;VIA PETRELLA 1       ;86100;CAMPOBASSO;CB;;;;;
2016;150;CAMPANIA;201;A.S.L. AVELLINO;VIA DEGLI IMBIMBO 10/12   ;83100;AVELLINO;AV;;;;;
2016;150;CAMPANIA;202;A.S.L. BENEVENTO;VIA ODERISIO 1       ;82100;BENEVENTO;BN;;;;;
2016;150;CAMPANIA;203;A.S.L. CASERTA;VIA UNITA' ITALIANA 28      ;81100;CASERTA;CE;;;;;
2016;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;Via Comunale del Principe 13/a    ;80145;NAPOLI;NA;;;;;
2016;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;VIA CORRADO ALVARO 8       ;80078;POZZUOLI;NA;;;;;
2016;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;C.SO ALCIDE DE GASPERI 167     ;80053;CASTELLAMMARE DI STABIA;NA;;;;;
2016;150;CAMPANIA;207;A.S.L. SALERNO;VIA NIZZA 146     ;84124;SALERNO;SA;;;;;
2016;160;PUGLIA;106;ASL BR;Via Napoli 8       ;72100;BRINDISI;BR;;;;;
2016;160;PUGLIA;112;ASL TA;VIALE VIRGILIO 31      ;74100;TARANTO;TA;;;;;
2016;160;PUGLIA;113;ASL BT;Via Fornaci 201     ;70031;ANDRIA;BT;;;;;
2016;160;PUGLIA;114; ASL BA;LUNGOMARE STARITA 6       ;70123;BARI;BA;;;;;
2016;160;PUGLIA;115; ASL FG;PIAZZA LIBERTÀ 1       ;71100;FOGGIA;FG;;;;;
2016;160;PUGLIA;116; ASL LE;VIA MIGLIETTA 5       ;73100;LECCE;LE;;;;;
2016;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;VIA TORRACA 2       ;85100;POTENZA;PZ;;;;;
2016;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;VIA MONTESCAGLIOSO 20      ;75100;MATERA;MT;;;;;
2016;180;CALABRIA;201; A.S.P. COSENZA ;VIALE DEGLI ALIMENA 8       ;87100;COSENZA;CS;;;;;
2016;180;CALABRIA;202;A.S.P. CROTONE;VIA CORIGLIANO 1       ;88900;CROTONE;KR;;;;;
2016;180;CALABRIA;203;A.S.P. CATANZARO;VIA VINICIO CORTESE 25      ;88100;CATANZARO;CZ;;;;;
2016;180;CALABRIA;204;A.S.P. VIBO VALENTIA;VIA DANTE ALIGHIERI 1       ;89900;VIBO VALENTIA;VV;;;;;
2016;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;VIA SANT'ANNA II TRONCO 18/P    ;89128;REGGIO DI CALABRIA;RC;;;;;
2016;190;SICILIA;201;ASP AGRIGENTO;VIA MANZONI  140     ;92100;AGRIGENTO;AG;;;;;
2016;190;SICILIA;202;ASP CALTANISSETTA;VIA CUSMANO 10      ;93100;CALTANISSETTA;CL;;;;;
2016;190;SICILIA;203;ASP CATANIA;VIA S. MARIA LA GRANDE 5      ;95124;CATANIA;CT;;;;;
2016;190;SICILIA;204;ASP ENNA;VIALE DIAZ 23      ;94100;ENNA;EN;;;;;
2016;190;SICILIA;205;ASP MESSINA;VIA DEL VESPRO  289     ;98100;MESSINA;ME;;;;;
2016;190;SICILIA;206;ASP PALERMO;VIA G. CUSMANO 24      ;90100;PALERMO;PA;;;;;
2016;190;SICILIA;207;ASP RAGUSA;P.ZZA IGEA 1;97100;RAGUSA;RG;;;;;
2016;190;SICILIA;208;ASP SIRACUSA;C.SO GELONE 17;96100;SIRACUSA;SR;;;;;
2016;190;SICILIA;209;ASP DI TRAPANI;VIA MAZZINI 1       ;91100;TRAPANI;TP;;;;;
2016;200;SARDEGNA;101;SASSARI;VIA CATALOCCHINO 8       ;07100;SASSARI;SS;;;;;
2016;200;SARDEGNA;102;OLBIA                                   ;VIALE ALDO MORO                ;07026;OLBIA;OT;;;;;
2016;200;SARDEGNA;103;NUORO                                   ;VIA A. DEMURTAS 1       ;08100;NUORO;NU;;;;;
2016;200;SARDEGNA;104;LANUSEI                                 ;VIA PISCINAS 5       ;08045;LANUSEI;OG;;;;;
2016;200;SARDEGNA;105;ORISTANO                                ;VIA CARDUCCI 35      ;09170;ORISTANO;OR;;;;;
2016;200;SARDEGNA;106;SANLURI;VIA UNGARETTI sn      ;09036;SANLURI;VS;;;;;
2016;200;SARDEGNA;107;CARBONIA                                ;VIA DALMAZIA 83      ;09013;CARBONIA;CI;;;;;
2016;200;SARDEGNA;108;CAGLIARI;VIA LOGUDORO 17      ;09100;CAGLIARI;CA;;;;;
2017;010;PIEMONTE;203;TO3;VIA MARTIRI XXX APRILE 30      ;10093;COLLEGNO;TO;;;;;
2017;010;PIEMONTE;204;TO4;Via Po 11      ;10034;CHIVASSO;TO;;;;;
2017;010;PIEMONTE;205;TO5;VIA SAN DOMENICO 21      ;10023;CHIERI;TO;;;;;
2017;010;PIEMONTE;206;VC;C.SO MARIO ABBIATE 21      ;13100;VERCELLI;VC;;;;;
2017;010;PIEMONTE;207;BI;VIA DEI PONDERANESI 2       ;13875;PONDERANO;BI;;;;;
2017;010;PIEMONTE;208;NO;VIA DEI MILLE 2       ;28100;NOVARA;NO;;;;;
2017;010;PIEMONTE;209;VCO;VIA MAZZINI 117     ;28887;OMEGNA;VB;;;;;
2017;010;PIEMONTE;210;CN1;VIA CARLO BOGGIO 12      ;12100;CUNEO;CN;;;;;
2017;010;PIEMONTE;211;CN2;VIA VIDA 10      ;12051;ALBA;CN;;;;;
2017;010;PIEMONTE;212;AT;VIA CONTE VERDE 125     ;14100;ASTI;AT;;;;;
2017;010;PIEMONTE;213;AL;VIA VENEZIA 6       ;15121;ALESSANDRIA;AL;;;;;
2017;010;PIEMONTE;301;ASL CITTA' DI TORINO;CORSO SVIZZERA 164     ;10149;TORINO;TO;;;;;
2017;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;VIA GUIDO REY 1       ;11100;AOSTA;AO;;;;;
2017;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;CORSO ITALIA 19      ;20122;MILANO;MI;;;;;
2017;030;LOMBARDIA;322;ATS DELL'INSUBRIA;VIA O. ROSSI 9       ;21100;VARESE;VA;;;;;
2017;030;LOMBARDIA;323;ATS DELLA MONTAGNA;VIA N. SAURO 38      ;23100;SONDRIO;SO;;;;;
2017;030;LOMBARDIA;324;ATS DELLA BRIANZA;VIALE ELVEZIA 2       ;20900;MONZA;MB;;;;;
2017;030;LOMBARDIA;325;ATS DI BERGAMO;VIA GALLICCIOLLI 4       ;24121;BERGAMO;BG;;;;;
2017;030;LOMBARDIA;326;ATS DI BRESCIA;Viale Duca degli Abruzzi 15      ;25122;BRESCIA;BS;;;;;
2017;030;LOMBARDIA;327;ATS DELLA VAL PADANA;VIA DEI TOSCANI 1       ;46100;MANTOVA;MN;;;;;
2017;030;LOMBARDIA;328;ATS DI PAVIA;VIALE INDIPENDENZA 1       ;27100;PAVIA;PV;;;;;
2017;041;PROV. AUTON. BOLZANO;201; AZIENDA SANITARIA DELLA P.A. DI BOLZANO;VIA CASSA DI RISPARMIO 4       ;39100;BOLZANO;BZ;;;;;
2017;042;PROV. AUTON. TRENTO;101;TRENTO;VIA DE GASPERI 79      ;38100;TRENTO;TN;;;;;
2017;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;VIA FELTRE 57      ;32100;BELLUNO;BL;;;;;
2017;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;VIA S. AMBROGIO IN FIERA 37      ;31100;TREVISO;TV;;;;;
2017;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;VIA DON FEDERICO TOSATTO 147     ;30174;VENEZIA;VE;;;;;
2017;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;P.ZZA DE GASPERI 5       ;30027;SAN DONA' DI PIAVE;VE;;;;;
2017;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;V.LE TRE MARTIRI 89      ;45100;ROVIGO;RO;;;;;
2017;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;VIA E. DEGLI SCROVEGNI 14      ;35131;PADOVA;PD;;;;;
2017;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";VIA DEI LOTTI 40      ;36061;BASSANO DEL GRAPPA;VI;;;;;
2017;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";V.LE RODOLFI 37      ;36100;VICENZA;VI;;;;;
2017;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;VIA VALVERDE 42      ;37122;VERONA;VR;;;;;
2017;060;FRIULI VENEZIA GIULIA;201;ASUI DI TRIESTE;VIA GIOVANNI SAI 1-3     ;34128;TRIESTE;TS;;;;;
2017;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;VIA VITTORIO VENETO 174     ;34170;GORIZIA;GO;;;;;
2017;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;P.ZA PORTUZZA 2       ;33013;GEMONA DEL FRIULI;UD;;;;;
2017;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;VIA POZZUOLO 330     ;33100;UDINE;UD;;;;;
2017;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;VIA DELLA VECCHIA CERAMICA 1       ;33170;PORDENONE;PN;;;;;
2017;070;LIGURIA;101;IMPERIESE;VIA AURELIA PONENTE 97      ;18038;SAN REMO;IM;;;;;
2017;070;LIGURIA;102;SAVONESE;VIA MANZONI 14      ;17100;SAVONA;SV;;;;;
2017;070;LIGURIA;103;GENOVESE;VIA BERTANI 4       ;16125;GENOVA;GE;;;;;
2017;070;LIGURIA;104;CHIAVARESE;VIA G.B.GHIO 9       ;16043;CHIAVARI;GE;;;;;
2017;070;LIGURIA;105;SPEZZINO;VIA XXIV MAGGIO 139     ;19124;LA SPEZIA;SP;;;;;
2017;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;VIA ANTONIO ANGUISSOLA 15      ;29121;PIACENZA;PC;;;;;
2017;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;STRADA DEL QUARTIERE 2/A     ;43123;PARMA;PR;;;;;
2017;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;VIA AMENDOLA 2       ;42122;REGGIO NELL'EMILIA;RE;;;;;
2017;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;VIA S.GIOVANNI DEL CANTONE 23      ;41100;MODENA;MO;;;;;
2017;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;VIA CASTIGLIONE 29      ;40124;BOLOGNA;BO;;;;;
2017;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;VIALE  AMENDOLA 2       ;40026;IMOLA;BO;;;;;
2017;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;VIA A.CASSOLI 30      ;44121;FERRARA;FE;;;;;
2017;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;VIA DE GASPERI 8       ;48100;RAVENNA;RA;;;;;
2017;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;PIAZZA SANTA MARIA NUOVA 1       ;50122;FIRENZE;FI;;;;;
2017;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;VIA COCCHI 7/9     ;56124;PISA;PI;;;;;
2017;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;VIA CURTATONE 54      ;52100;AREZZO;AR;;;;;
2017;100;UMBRIA;201;AUSL UMBRIA N. 1;VIA G. GUERRA  21/17   ;06127;PERUGIA;PG;;;;;
2017;100;UMBRIA;202;AUSL UMBRIA N. 2 ;VIALE BRAMANTE  37      ;05100;TERNI;TR;;;;;
2017;110;MARCHE;201;ASUR;VIA CADUTI DEL LAVORO 40      ;60131;ANCONA;AN;;;;;
2017;120;LAZIO;109;VITERBO;VIA ENRICO FERMI 15      ;01100;VITERBO;VT;;;;;
2017;120;LAZIO;110;RIETI;VIALE  MATTEUCCI 9       ;02100;RIETI;RI;;;;;
2017;120;LAZIO;111;LATINA;V.le PIERLUIGI NERVI Torre 2G snc     ;04100;LATINA;LT;;;;;
2017;120;LAZIO;112;FROSINONE;VIALE A. FABI snc     ;03100;FROSINONE;FR;;;;;
2017;120;LAZIO;201;ROMA 1;BORGO SANTO SPIRITO 3       ;00193;ROMA;RM;;;;;
2017;120;LAZIO;202;ROMA 2;VIA FILIPPO MEDA 35      ;00157;ROMA;RM;;;;;
2017;120;LAZIO;203;ROMA 3;VIA CASAL BERNOCCHI 73      ;00125;ROMA;RM;;;;;
2017;120;LAZIO;204;ROMA 4;VIA DELLE TERME DI TRAIANO 39/a    ;00053;CIVITAVECCHIA;RM;;;;;
2017;120;LAZIO;205;ROMA 5;VIA TIBURTINA 22/A    ;00019;TIVOLI;RM;;;;;
2017;120;LAZIO;206;ROMA 6;B.GO GARIBALDI 12      ;00041;ALBANO LAZIALE;RM;;;;;
2017;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;L'AQUILA  VIA G. BELLISARI SNC -       ;67100;L'AQUILA;AQ;;;;;
2017;130;ABRUZZO;202; LANCIANO-VASTO-CHIETI ;CHIETI  VIA MARTIRI LANCIANESI 19      ;66100;CHIETI;CH;;;;;
2017;130;ABRUZZO;203;PESCARA;PESCARA  VIA R. PAOLINI 47      ;65100;PESCARA;PE;;;;;
2017;130;ABRUZZO;204;TERAMO;TERAMO  CIRC.NE RAGUSA 1       ;64100;TERAMO;TE;;;;;
2017;140;MOLISE;201; ASREM;VIA PETRELLA 1       ;86100;CAMPOBASSO;CB;;;;;
2017;150;CAMPANIA;201;A.S.L. AVELLINO;VIA DEGLI IMBIMBO 10/12   ;83100;AVELLINO;AV;;;;;
2017;150;CAMPANIA;202;A.S.L. BENEVENTO;VIA ODERISIO 1       ;82100;BENEVENTO;BN;;;;;
2017;150;CAMPANIA;203;A.S.L. CASERTA;VIA UNITA' ITALIANA 28      ;81100;CASERTA;CE;;;;;
2017;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;Via Comunale del Principe 13/a    ;80145;NAPOLI;NA;;;;;
2017;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;VIA CORRADO ALVARO 8       ;80078;POZZUOLI;NA;;;;;
2017;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;C.SO ALCIDE DE GASPERI 167     ;80053;CASTELLAMMARE DI STABIA;NA;;;;;
2017;150;CAMPANIA;207;A.S.L. SALERNO;VIA NIZZA 146     ;84124;SALERNO;SA;;;;;
2017;160;PUGLIA;106;ASL BR;Via Napoli 8       ;72100;BRINDISI;BR;;;;;
2017;160;PUGLIA;112;ASL TA;VIALE VIRGILIO 31      ;74100;TARANTO;TA;;;;;
2017;160;PUGLIA;113;ASL BT;Via Fornaci 201     ;70031;ANDRIA;BT;;;;;
2017;160;PUGLIA;114; ASL BA;LUNGOMARE STARITA 6       ;70123;BARI;BA;;;;;
2017;160;PUGLIA;115; ASL FG;PIAZZA LIBERTÀ 1       ;71100;FOGGIA;FG;;;;;
2017;160;PUGLIA;116; ASL LE;VIA MIGLIETTA 5       ;73100;LECCE;LE;;;;;
2017;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;VIA TORRACA 2       ;85100;POTENZA;PZ;;;;;
2017;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;VIA MONTESCAGLIOSO 20      ;75100;MATERA;MT;;;;;
2017;180;CALABRIA;201; A.S.P. COSENZA ;VIALE DEGLI ALIMENA 8       ;87100;COSENZA;CS;;;;;
2017;180;CALABRIA;202;A.S.P. CROTONE;VIA CORIGLIANO 1       ;88900;CROTONE;KR;;;;;
2017;180;CALABRIA;203;A.S.P. CATANZARO;VIA VINICIO CORTESE 25      ;88100;CATANZARO;CZ;;;;;
2017;180;CALABRIA;204;A.S.P. VIBO VALENTIA;VIA DANTE ALIGHIERI 1       ;89900;VIBO VALENTIA;VV;;;;;
2017;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;VIA SANT'ANNA II TRONCO 18/P    ;89128;REGGIO DI CALABRIA;RC;;;;;
2017;190;SICILIA;201;ASP AGRIGENTO;VIA MANZONI  140     ;92100;AGRIGENTO;AG;;;;;
2017;190;SICILIA;202;ASP CALTANISSETTA;VIA CUSMANO 10      ;93100;CALTANISSETTA;CL;;;;;
2017;190;SICILIA;203;ASP CATANIA;VIA S. MARIA LA GRANDE 5;95124;CATANIA;CT;;;;;
2017;190;SICILIA;204;ASP ENNA;VIALE DIAZ 23      ;94100;ENNA;EN;;;;;
2017;190;SICILIA;205;ASP MESSINA;VIA DEL VESPRO  289     ;98100;MESSINA;ME;;;;;
2017;190;SICILIA;206;ASP PALERMO;VIA G. CUSMANO 24      ;90100;PALERMO;PA;;;;;
2017;190;SICILIA;207;ASP RAGUSA;P.ZZA IGEA 1;97100;RAGUSA;RG;;;;;
2017;190;SICILIA;208;ASP SIRACUSA;C.SO GELONE 17;96100;SIRACUSA;SR;;;;;
2017;190;SICILIA;209;ASP DI TRAPANI;VIA MAZZINI 1       ;91100;TRAPANI;TP;;;;;
2017;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;VIA MONTE GRAPPA 82      ;07100;SASSARI;SS;;;;;
2018;010;PIEMONTE;203;TO3;VIA MARTIRI XXX APRILE 30      ;10093;COLLEGNO;TO;;;;;
2018;010;PIEMONTE;204;TO4;Via Po 11      ;10034;CHIVASSO;TO;;;;;
2018;010;PIEMONTE;205;TO5;VIA SAN DOMENICO 21      ;10023;CHIERI;TO;;;;;
2018;010;PIEMONTE;206;VC;C.SO MARIO ABBIATE 21      ;13100;VERCELLI;VC;;;;;
2018;010;PIEMONTE;207;BI;VIA DEI PONDERANESI 2       ;13875;PONDERANO;BI;;;;;
2018;010;PIEMONTE;208;NO;VIA DEI MILLE 2       ;28100;NOVARA;NO;;;;;
2018;010;PIEMONTE;209;VCO;VIA MAZZINI 117     ;28887;OMEGNA;VB;;;;;
2018;010;PIEMONTE;210;CN1;VIA CARLO BOGGIO 12      ;12100;CUNEO;CN;;;;;
2018;010;PIEMONTE;211;CN2;VIA VIDA 10      ;12051;ALBA;CN;;;;;
2018;010;PIEMONTE;212;AT;VIA CONTE VERDE 125     ;14100;ASTI;AT;;;;;
2018;010;PIEMONTE;213;AL;VIA VENEZIA 6       ;15121;ALESSANDRIA;AL;;;;;
2018;010;PIEMONTE;301;ASL CITTA' DI TORINO;VIA SAN SECONDO  29      ;10128;TORINO;TO;;;;;
2018;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;VIA GUIDO REY 1       ;11100;AOSTA;AO;;;;;
2018;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;CORSO ITALIA 19      ;20122;MILANO;MI;;;;;
2018;030;LOMBARDIA;322;ATS DELL'INSUBRIA;VIA O. ROSSI 9       ;21100;VARESE;VA;;;;;
2018;030;LOMBARDIA;323;ATS DELLA MONTAGNA;VIA N. SAURO 38      ;23100;SONDRIO;SO;;;;;
2018;030;LOMBARDIA;324;ATS DELLA BRIANZA;VIALE ELVEZIA 2       ;20900;MONZA;MB;;;;;
2018;030;LOMBARDIA;325;ATS DI BERGAMO;VIA GALLICCIOLLI 4       ;24121;BERGAMO;BG;;;;;
2018;030;LOMBARDIA;326;ATS DI BRESCIA;Viale Duca degli Abruzzi 15      ;25122;BRESCIA;BS;;;;;
2018;030;LOMBARDIA;327;ATS DELLA VAL PADANA;VIA DEI TOSCANI 1       ;46100;MANTOVA;MN;;;;;
2018;030;LOMBARDIA;328;ATS DI PAVIA;VIALE INDIPENDENZA 1       ;27100;PAVIA;PV;;;;;
2018;041;PROV. AUTON. BOLZANO;201; AZIENDA SANITARIA DELLA P.A. DI BOLZANO;VIA CASSA DI RISPARMIO 4       ;39100;BOLZANO;BZ;;;;;
2018;042;PROV. AUTON. TRENTO;101;TRENTO;VIA DE GASPERI 79      ;38100;TRENTO;TN;;;;;
2018;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;VIA FELTRE 57      ;32100;BELLUNO;BL;;;;;
2018;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;VIA S. AMBROGIO IN FIERA 37      ;31100;TREVISO;TV;;;;;
2018;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;VIA DON FEDERICO TOSATTO 147     ;30174;VENEZIA;VE;;;;;
2018;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;P.ZZA DE GASPERI 5       ;30027;SAN DONA' DI PIAVE;VE;;;;;
2018;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;V.LE TRE MARTIRI 89      ;45100;ROVIGO;RO;;;;;
2018;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;VIA E. DEGLI SCROVEGNI 14      ;35131;PADOVA;PD;;;;;
2018;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";VIA DEI LOTTI 40      ;36061;BASSANO DEL GRAPPA;VI;;;;;
2018;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";V.LE RODOLFI 37      ;36100;VICENZA;VI;;;;;
2018;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;VIA VALVERDE 42      ;37122;VERONA;VR;;;;;
2018;060;FRIULI VENEZIA GIULIA;201;ASUI DI TRIESTE;VIA GIOVANNI SAI 1-3     ;34128;TRIESTE;TS;;;;;
2018;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;VIA VITTORIO VENETO 174     ;34170;GORIZIA;GO;;;;;
2018;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;P.ZA PORTUZZA 2       ;33013;GEMONA DEL FRIULI;UD;;;;;
2018;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;VIA POZZUOLO 330     ;33100;UDINE;UD;;;;;
2018;060;FRIULI VENEZIA GIULIA;205;FRIULI OCCIDENTALE;VIA DELLA VECCHIA CERAMICA 1       ;33170;PORDENONE;PN;;;;;
2018;070;LIGURIA;101;IMPERIESE;VIA AURELIA PONENTE 97      ;18038;SAN REMO;IM;;;;;
2018;070;LIGURIA;102;SAVONESE;VIA MANZONI 14      ;17100;SAVONA;SV;;;;;
2018;070;LIGURIA;103;GENOVESE;VIA BERTANI 4       ;16125;GENOVA;GE;;;;;
2018;070;LIGURIA;104;CHIAVARESE;VIA G.B.GHIO 9       ;16043;CHIAVARI;GE;;;;;
2018;070;LIGURIA;105;SPEZZINO;VIA XXIV MAGGIO 139     ;19124;LA SPEZIA;SP;;;;;
2018;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;VIA ANTONIO ANGUISSOLA 15      ;29121;PIACENZA;PC;;;;;
2018;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;STRADA DEL QUARTIERE 2/A     ;43123;PARMA;PR;;;;;
2018;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;VIA AMENDOLA 2       ;42122;REGGIO NELL'EMILIA;RE;;;;;
2018;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;VIA S.GIOVANNI DEL CANTONE 23      ;41100;MODENA;MO;;;;;
